"NSFTV.ID","PSA","Exp","Rep","DayOfImaging"
"NSFTV_274",13984,"E1",1,11
"NSFTV_275",17529,"E1",1,11
"NSFTV_277",10519,"E1",1,11
"NSFTV_278",5827,"E1",1,11
"NSFTV_279",14032,"E1",1,11
"NSFTV_280",12502,"E1",1,11
"NSFTV_281",19521,"E1",1,11
"NSFTV_282",11954,"E1",1,11
"NSFTV_283",20142,"E1",1,11
"NSFTV_284",24668,"E1",1,11
"NSFTV_285",12337,"E1",1,11
"NSFTV_286",17562,"E1",1,11
"NSFTV_287",23179,"E1",1,11
"NSFTV_288",24070,"E1",1,11
"NSFTV_289",21651,"E1",1,11
"NSFTV_29",32500,"E1",1,11
"NSFTV_290",11321,"E1",1,11
"NSFTV_291",8288,"E1",1,11
"NSFTV_292",13397,"E1",1,11
"NSFTV_293",23753,"E1",1,11
"NSFTV_294",12049,"E1",1,11
"NSFTV_295",23620,"E1",1,11
"NSFTV_296",12969,"E1",1,11
"NSFTV_297",12812,"E1",1,11
"NSFTV_298",16579,"E1",1,11
"NSFTV_299",19107,"E1",1,11
"NSFTV_3",23652,"E1",1,11
"NSFTV_30",14982,"E1",1,11
"NSFTV_300",14412,"E1",1,11
"NSFTV_301",16080,"E1",1,11
"NSFTV_302",14636,"E1",1,11
"NSFTV_303",10716,"E1",1,11
"NSFTV_304",15430,"E1",1,11
"NSFTV_305",15645,"E1",1,11
"NSFTV_306",25886,"E1",1,11
"NSFTV_307",11469,"E1",1,11
"NSFTV_309",23955,"E1",1,11
"NSFTV_31",12459,"E1",1,11
"NSFTV_310",9453,"E1",1,11
"NSFTV_311",6949,"E1",1,11
"NSFTV_312",25721,"E1",1,11
"NSFTV_313",12883,"E1",1,11
"NSFTV_314",16915,"E1",1,11
"NSFTV_315",17638,"E1",1,11
"NSFTV_316",12768,"E1",1,11
"NSFTV_317",23119,"E1",1,11
"NSFTV_318",13599,"E1",1,11
"NSFTV_32",10359,"E1",1,11
"NSFTV_320",13519,"E1",1,11
"NSFTV_322",19716,"E1",1,11
"NSFTV_323",13885,"E1",1,11
"NSFTV_324",10866,"E1",1,11
"NSFTV_325",10222,"E1",1,11
"NSFTV_326",17322,"E1",1,11
"NSFTV_327",32474,"E1",1,11
"NSFTV_328",20033,"E1",1,11
"NSFTV_329",16801,"E1",1,11
"NSFTV_33",15273,"E1",1,11
"NSFTV_330",23951,"E1",1,11
"NSFTV_331",27419,"E1",1,11
"NSFTV_332",11119,"E1",1,11
"NSFTV_333",11744,"E1",1,11
"NSFTV_334",18143,"E1",1,11
"NSFTV_336",16613,"E1",1,11
"NSFTV_337",29064,"E1",1,11
"NSFTV_338",14624,"E1",1,11
"NSFTV_339",31461,"E1",1,11
"NSFTV_340",25511,"E1",1,11
"NSFTV_341",28188,"E1",1,11
"NSFTV_342",15691,"E1",1,11
"NSFTV_343",16445,"E1",1,11
"NSFTV_345",17667,"E1",1,11
"NSFTV_346",26149,"E1",1,11
"NSFTV_347",18766,"E1",1,11
"NSFTV_348",24954,"E1",1,11
"NSFTV_349",21595,"E1",1,11
"NSFTV_352",22789,"E1",1,11
"NSFTV_353",13850,"E1",1,11
"NSFTV_355",17448,"E1",1,11
"NSFTV_356",21586,"E1",1,11
"NSFTV_357",29955,"E1",1,11
"NSFTV_358",16916,"E1",1,11
"NSFTV_359",7134,"E1",1,11
"NSFTV_36",7857,"E1",1,11
"NSFTV_360",24975,"E1",1,11
"NSFTV_363",9693,"E1",1,11
"NSFTV_364",11866,"E1",1,11
"NSFTV_365",15171,"E1",1,11
"NSFTV_366",9564,"E1",1,11
"NSFTV_368",18329,"E1",1,11
"NSFTV_369",27517,"E1",1,11
"NSFTV_37",10802,"E1",1,11
"NSFTV_370",27458,"E1",1,11
"NSFTV_371",23310,"E1",1,11
"NSFTV_372",17000,"E1",1,11
"NSFTV_373",16161,"E1",1,11
"NSFTV_375",19264,"E1",1,11
"NSFTV_376",18852,"E1",1,11
"NSFTV_377",11096,"E1",1,11
"NSFTV_378",21171,"E1",1,11
"NSFTV_379",18189,"E1",1,11
"NSFTV_380",10977,"E1",1,11
"NSFTV_381",15238,"E1",1,11
"NSFTV_384",17779,"E1",1,11
"NSFTV_385",16822,"E1",1,11
"NSFTV_386",16242,"E1",1,11
"NSFTV_387",13405,"E1",1,11
"NSFTV_388",9287,"E1",1,11
"NSFTV_389",13727,"E1",1,11
"NSFTV_39",37625,"E1",1,11
"NSFTV_390",13384,"E1",1,11
"NSFTV_391",9243,"E1",1,11
"NSFTV_392",13920,"E1",1,11
"NSFTV_394",15012,"E1",1,11
"NSFTV_395",19255,"E1",1,11
"NSFTV_396",10203,"E1",1,11
"NSFTV_397",12275,"E1",1,11
"NSFTV_4",15636,"E1",1,11
"NSFTV_40",23278,"E1",1,11
"NSFTV_41",15883,"E1",1,11
"NSFTV_43",16799,"E1",1,11
"NSFTV_44",15503,"E1",1,11
"NSFTV_45",15155,"E1",1,11
"NSFTV_46",19668,"E1",1,11
"NSFTV_49",18074,"E1",1,11
"NSFTV_5",17393,"E1",1,11
"NSFTV_50",16196,"E1",1,11
"NSFTV_51",12713,"E1",1,11
"NSFTV_52",8981,"E1",1,11
"NSFTV_53",16912,"E1",1,11
"NSFTV_54",13889,"E1",1,11
"NSFTV_55",14106,"E1",1,11
"NSFTV_56",12342,"E1",1,11
"NSFTV_57",16178,"E1",1,11
"NSFTV_58",19465,"E1",1,11
"NSFTV_59",29193,"E1",1,11
"NSFTV_6",14353,"E1",1,11
"NSFTV_60",16868,"E1",1,11
"NSFTV_61",18773,"E1",1,11
"NSFTV_616",15671,"E1",1,11
"NSFTV_618",8395,"E1",1,11
"NSFTV_619",5719,"E1",1,11
"NSFTV_62",10680,"E1",1,11
"NSFTV_620",24566,"E1",1,11
"NSFTV_621",11133,"E1",1,11
"NSFTV_622",11533,"E1",1,11
"NSFTV_623",13262,"E1",1,11
"NSFTV_624",6470,"E1",1,11
"NSFTV_625",10845,"E1",1,11
"NSFTV_626",28649,"E1",1,11
"NSFTV_627",13688,"E1",1,11
"NSFTV_629",15424,"E1",1,11
"NSFTV_63",16684,"E1",1,11
"NSFTV_633",14890,"E1",1,11
"NSFTV_634",14086,"E1",1,11
"NSFTV_64",13454,"E1",1,11
"NSFTV_641",10249,"E1",1,11
"NSFTV_642",22606,"E1",1,11
"NSFTV_643",33226,"E1",1,11
"NSFTV_647",14605,"E1",1,11
"NSFTV_65",17448,"E1",1,11
"NSFTV_651",19301,"E1",1,11
"NSFTV_66",15224,"E1",1,11
"NSFTV_67",15940,"E1",1,11
"NSFTV_68",13299,"E1",1,11
"NSFTV_7",13970,"E1",1,11
"NSFTV_70",21393,"E1",1,11
"NSFTV_71",16969,"E1",1,11
"NSFTV_72",18949,"E1",1,11
"NSFTV_73",19704,"E1",1,11
"NSFTV_74",17501,"E1",1,11
"NSFTV_75",12828,"E1",1,11
"NSFTV_76",23580,"E1",1,11
"NSFTV_77",22705,"E1",1,11
"NSFTV_78",32134,"E1",1,11
"NSFTV_79",10341,"E1",1,11
"NSFTV_8",16883,"E1",1,11
"NSFTV_80",17085,"E1",1,11
"NSFTV_81",22448,"E1",1,11
"NSFTV_83",9127,"E1",1,11
"NSFTV_84",16959,"E1",1,11
"NSFTV_85",19102,"E1",1,11
"NSFTV_86",23131,"E1",1,11
"NSFTV_87",24148,"E1",1,11
"NSFTV_88",9814,"E1",1,11
"NSFTV_89",14689,"E1",1,11
"NSFTV_9",17949,"E1",1,11
"NSFTV_90",26508,"E1",1,11
"NSFTV_92",14758,"E1",1,11
"NSFTV_93",15606,"E1",1,11
"NSFTV_94",7289,"E1",1,11
"NSFTV_96",15077,"E1",1,11
"NSFTV_97",18860,"E1",1,11
"NSFTV_98",8664,"E1",1,11
"NSFTV_99",17433,"E1",1,11
"NSFTV_1",20318,"E1",1,12
"NSFTV_10",11715,"E1",1,12
"NSFTV_101",12977,"E1",1,12
"NSFTV_102",23592,"E1",1,12
"NSFTV_103",10537,"E1",1,12
"NSFTV_104",11349,"E1",1,12
"NSFTV_105",20543,"E1",1,12
"NSFTV_106",31111,"E1",1,12
"NSFTV_107",20912,"E1",1,12
"NSFTV_108",11579,"E1",1,12
"NSFTV_109",28459,"E1",1,12
"NSFTV_11",35716,"E1",1,12
"NSFTV_112",13890,"E1",1,12
"NSFTV_113",28774,"E1",1,12
"NSFTV_114",19140,"E1",1,12
"NSFTV_115",24414,"E1",1,12
"NSFTV_116",13719,"E1",1,12
"NSFTV_117",27387,"E1",1,12
"NSFTV_118",25922,"E1",1,12
"NSFTV_120",21075,"E1",1,12
"NSFTV_121",23826,"E1",1,12
"NSFTV_122",23620,"E1",1,12
"NSFTV_123",22528,"E1",1,12
"NSFTV_124",14989,"E1",1,12
"NSFTV_125",33882,"E1",1,12
"NSFTV_128",17097,"E1",1,12
"NSFTV_129",19522,"E1",1,12
"NSFTV_13",18862,"E1",1,12
"NSFTV_130",23788,"E1",1,12
"NSFTV_131",19452,"E1",1,12
"NSFTV_132",25642,"E1",1,12
"NSFTV_133",5698,"E1",1,12
"NSFTV_134",27059,"E1",1,12
"NSFTV_135",14536,"E1",1,12
"NSFTV_139",11737,"E1",1,12
"NSFTV_14",17407,"E1",1,12
"NSFTV_140",13711,"E1",1,12
"NSFTV_141",19029,"E1",1,12
"NSFTV_142",23578,"E1",1,12
"NSFTV_143",16552,"E1",1,12
"NSFTV_144",14477,"E1",1,12
"NSFTV_145",27595,"E1",1,12
"NSFTV_146",22249,"E1",1,12
"NSFTV_147",11797,"E1",1,12
"NSFTV_148",27752,"E1",1,12
"NSFTV_149",13770,"E1",1,12
"NSFTV_15",12556,"E1",1,12
"NSFTV_150",18744,"E1",1,12
"NSFTV_151",11032,"E1",1,12
"NSFTV_152",15899,"E1",1,12
"NSFTV_153",21855,"E1",1,12
"NSFTV_154",27509,"E1",1,12
"NSFTV_155",16548,"E1",1,12
"NSFTV_156",28327,"E1",1,12
"NSFTV_157",16999,"E1",1,12
"NSFTV_158",14534,"E1",1,12
"NSFTV_159",18710,"E1",1,12
"NSFTV_16",16063,"E1",1,12
"NSFTV_160",15144,"E1",1,12
"NSFTV_161",17544,"E1",1,12
"NSFTV_162",16369,"E1",1,12
"NSFTV_163",26444,"E1",1,12
"NSFTV_164",16104,"E1",1,12
"NSFTV_165",22774,"E1",1,12
"NSFTV_166",25918,"E1",1,12
"NSFTV_167",7199,"E1",1,12
"NSFTV_168",17846,"E1",1,12
"NSFTV_169",20392,"E1",1,12
"NSFTV_17",13672,"E1",1,12
"NSFTV_171",30670,"E1",1,12
"NSFTV_172",27721,"E1",1,12
"NSFTV_173",17018,"E1",1,12
"NSFTV_174",24197,"E1",1,12
"NSFTV_176",13691,"E1",1,12
"NSFTV_177",12164,"E1",1,12
"NSFTV_179",24543,"E1",1,12
"NSFTV_18",32244,"E1",1,12
"NSFTV_180",17481,"E1",1,12
"NSFTV_182",14082,"E1",1,12
"NSFTV_183",16158,"E1",1,12
"NSFTV_184",21816,"E1",1,12
"NSFTV_185",18351,"E1",1,12
"NSFTV_186",10722,"E1",1,12
"NSFTV_187",14041,"E1",1,12
"NSFTV_188",17290,"E1",1,12
"NSFTV_189",24639,"E1",1,12
"NSFTV_19",29176,"E1",1,12
"NSFTV_190",12572,"E1",1,12
"NSFTV_191",15900,"E1",1,12
"NSFTV_192",23332,"E1",1,12
"NSFTV_193",17715,"E1",1,12
"NSFTV_195",20380,"E1",1,12
"NSFTV_198",13316,"E1",1,12
"NSFTV_199",24165,"E1",1,12
"NSFTV_200",40272,"E1",1,12
"NSFTV_202",20760,"E1",1,12
"NSFTV_203",20451,"E1",1,12
"NSFTV_205",19004,"E1",1,12
"NSFTV_206",16843,"E1",1,12
"NSFTV_207",24424,"E1",1,12
"NSFTV_208",17922,"E1",1,12
"NSFTV_209",27232,"E1",1,12
"NSFTV_21",22995,"E1",1,12
"NSFTV_211",16570,"E1",1,12
"NSFTV_213",22237,"E1",1,12
"NSFTV_214",14401,"E1",1,12
"NSFTV_215",23652,"E1",1,12
"NSFTV_216",18097,"E1",1,12
"NSFTV_217",15417,"E1",1,12
"NSFTV_218",10033,"E1",1,12
"NSFTV_219",22328,"E1",1,12
"NSFTV_220",31300,"E1",1,12
"NSFTV_221",24462,"E1",1,12
"NSFTV_222",34420,"E1",1,12
"NSFTV_223",17570,"E1",1,12
"NSFTV_224",28361,"E1",1,12
"NSFTV_225",19982,"E1",1,12
"NSFTV_226",37198,"E1",1,12
"NSFTV_227",27102,"E1",1,12
"NSFTV_228",22707,"E1",1,12
"NSFTV_229",16025,"E1",1,12
"NSFTV_23",20574,"E1",1,12
"NSFTV_231",39042,"E1",1,12
"NSFTV_233",20519,"E1",1,12
"NSFTV_234",29596,"E1",1,12
"NSFTV_235",42482,"E1",1,12
"NSFTV_236",14111,"E1",1,12
"NSFTV_237",19371,"E1",1,12
"NSFTV_239",24907,"E1",1,12
"NSFTV_24",18283,"E1",1,12
"NSFTV_240",13636,"E1",1,12
"NSFTV_241",24428,"E1",1,12
"NSFTV_242",15946,"E1",1,12
"NSFTV_243",23882,"E1",1,12
"NSFTV_244",24112,"E1",1,12
"NSFTV_245",24350,"E1",1,12
"NSFTV_246",28265,"E1",1,12
"NSFTV_247",19048,"E1",1,12
"NSFTV_248",17584,"E1",1,12
"NSFTV_25",16400,"E1",1,12
"NSFTV_250",17983,"E1",1,12
"NSFTV_251",13396,"E1",1,12
"NSFTV_252",20518,"E1",1,12
"NSFTV_253",7342,"E1",1,12
"NSFTV_254",16183,"E1",1,12
"NSFTV_255",26104,"E1",1,12
"NSFTV_256",28771,"E1",1,12
"NSFTV_257",34578,"E1",1,12
"NSFTV_258",29068,"E1",1,12
"NSFTV_259",33100,"E1",1,12
"NSFTV_26",27274,"E1",1,12
"NSFTV_260",23146,"E1",1,12
"NSFTV_261",35372,"E1",1,12
"NSFTV_262",32152,"E1",1,12
"NSFTV_263",22752,"E1",1,12
"NSFTV_264",19635,"E1",1,12
"NSFTV_265",21164,"E1",1,12
"NSFTV_266",10841,"E1",1,12
"NSFTV_267",12410,"E1",1,12
"NSFTV_268",24098,"E1",1,12
"NSFTV_269",24970,"E1",1,12
"NSFTV_27",27905,"E1",1,12
"NSFTV_270",14902,"E1",1,12
"NSFTV_271",32137,"E1",1,12
"NSFTV_272",12713,"E1",1,12
"NSFTV_273",16953,"E1",1,12
"NSFTV_274",17983,"E1",1,12
"NSFTV_275",19192,"E1",1,12
"NSFTV_277",14207,"E1",1,12
"NSFTV_278",7097,"E1",1,12
"NSFTV_279",17470,"E1",1,12
"NSFTV_280",16004,"E1",1,12
"NSFTV_281",21672,"E1",1,12
"NSFTV_282",14730,"E1",1,12
"NSFTV_283",23828,"E1",1,12
"NSFTV_284",33130,"E1",1,12
"NSFTV_285",14751,"E1",1,12
"NSFTV_286",23055,"E1",1,12
"NSFTV_287",24841,"E1",1,12
"NSFTV_288",26666,"E1",1,12
"NSFTV_289",25130,"E1",1,12
"NSFTV_29",36112,"E1",1,12
"NSFTV_290",13251,"E1",1,12
"NSFTV_291",10887,"E1",1,12
"NSFTV_292",15501,"E1",1,12
"NSFTV_293",25625,"E1",1,12
"NSFTV_294",15521,"E1",1,12
"NSFTV_295",29178,"E1",1,12
"NSFTV_296",16999,"E1",1,12
"NSFTV_297",15918,"E1",1,12
"NSFTV_298",19794,"E1",1,12
"NSFTV_299",22256,"E1",1,12
"NSFTV_3",30161,"E1",1,12
"NSFTV_30",18531,"E1",1,12
"NSFTV_300",18367,"E1",1,12
"NSFTV_301",18294,"E1",1,12
"NSFTV_302",16830,"E1",1,12
"NSFTV_303",10686,"E1",1,12
"NSFTV_304",20843,"E1",1,12
"NSFTV_305",19967,"E1",1,12
"NSFTV_306",36815,"E1",1,12
"NSFTV_307",14045,"E1",1,12
"NSFTV_309",28244,"E1",1,12
"NSFTV_31",13280,"E1",1,12
"NSFTV_310",10143,"E1",1,12
"NSFTV_311",9266,"E1",1,12
"NSFTV_312",30578,"E1",1,12
"NSFTV_313",16270,"E1",1,12
"NSFTV_314",21972,"E1",1,12
"NSFTV_315",22937,"E1",1,12
"NSFTV_316",14545,"E1",1,12
"NSFTV_317",29128,"E1",1,12
"NSFTV_318",17829,"E1",1,12
"NSFTV_32",12893,"E1",1,12
"NSFTV_320",15526,"E1",1,12
"NSFTV_322",22637,"E1",1,12
"NSFTV_323",15108,"E1",1,12
"NSFTV_324",14187,"E1",1,12
"NSFTV_325",13783,"E1",1,12
"NSFTV_326",22553,"E1",1,12
"NSFTV_327",40422,"E1",1,12
"NSFTV_328",20200,"E1",1,12
"NSFTV_329",18826,"E1",1,12
"NSFTV_33",19039,"E1",1,12
"NSFTV_330",29497,"E1",1,12
"NSFTV_331",33315,"E1",1,12
"NSFTV_332",14689,"E1",1,12
"NSFTV_333",14133,"E1",1,12
"NSFTV_334",21397,"E1",1,12
"NSFTV_336",21131,"E1",1,12
"NSFTV_337",34590,"E1",1,12
"NSFTV_338",17100,"E1",1,12
"NSFTV_339",37959,"E1",1,12
"NSFTV_340",32185,"E1",1,12
"NSFTV_341",31640,"E1",1,12
"NSFTV_342",17882,"E1",1,12
"NSFTV_343",17719,"E1",1,12
"NSFTV_345",18582,"E1",1,12
"NSFTV_346",31700,"E1",1,12
"NSFTV_347",19971,"E1",1,12
"NSFTV_348",29384,"E1",1,12
"NSFTV_349",30042,"E1",1,12
"NSFTV_352",25531,"E1",1,12
"NSFTV_353",16746,"E1",1,12
"NSFTV_355",20592,"E1",1,12
"NSFTV_356",26205,"E1",1,12
"NSFTV_357",31323,"E1",1,12
"NSFTV_358",17721,"E1",1,12
"NSFTV_359",9437,"E1",1,12
"NSFTV_36",10662,"E1",1,12
"NSFTV_360",32788,"E1",1,12
"NSFTV_363",11146,"E1",1,12
"NSFTV_364",12644,"E1",1,12
"NSFTV_365",17367,"E1",1,12
"NSFTV_366",12079,"E1",1,12
"NSFTV_368",19978,"E1",1,12
"NSFTV_369",32525,"E1",1,12
"NSFTV_37",13753,"E1",1,12
"NSFTV_370",31846,"E1",1,12
"NSFTV_371",28280,"E1",1,12
"NSFTV_372",20938,"E1",1,12
"NSFTV_373",19704,"E1",1,12
"NSFTV_375",20561,"E1",1,12
"NSFTV_376",22774,"E1",1,12
"NSFTV_377",13347,"E1",1,12
"NSFTV_378",25754,"E1",1,12
"NSFTV_379",20197,"E1",1,12
"NSFTV_380",11574,"E1",1,12
"NSFTV_381",16216,"E1",1,12
"NSFTV_384",20241,"E1",1,12
"NSFTV_385",19423,"E1",1,12
"NSFTV_386",19456,"E1",1,12
"NSFTV_387",13955,"E1",1,12
"NSFTV_388",11768,"E1",1,12
"NSFTV_389",13831,"E1",1,12
"NSFTV_39",51072,"E1",1,12
"NSFTV_390",17825,"E1",1,12
"NSFTV_391",12866,"E1",1,12
"NSFTV_392",18917,"E1",1,12
"NSFTV_394",18610,"E1",1,12
"NSFTV_395",21171,"E1",1,12
"NSFTV_396",12632,"E1",1,12
"NSFTV_397",15241,"E1",1,12
"NSFTV_4",17039,"E1",1,12
"NSFTV_40",29632,"E1",1,12
"NSFTV_41",16611,"E1",1,12
"NSFTV_43",22111,"E1",1,12
"NSFTV_44",18391,"E1",1,12
"NSFTV_45",18730,"E1",1,12
"NSFTV_46",23225,"E1",1,12
"NSFTV_49",22347,"E1",1,12
"NSFTV_5",19336,"E1",1,12
"NSFTV_50",18727,"E1",1,12
"NSFTV_51",17178,"E1",1,12
"NSFTV_52",11312,"E1",1,12
"NSFTV_53",20675,"E1",1,12
"NSFTV_54",17893,"E1",1,12
"NSFTV_55",16586,"E1",1,12
"NSFTV_56",14280,"E1",1,12
"NSFTV_57",19443,"E1",1,12
"NSFTV_58",26194,"E1",1,12
"NSFTV_59",30797,"E1",1,12
"NSFTV_6",18351,"E1",1,12
"NSFTV_60",22374,"E1",1,12
"NSFTV_61",24439,"E1",1,12
"NSFTV_616",17405,"E1",1,12
"NSFTV_618",11748,"E1",1,12
"NSFTV_619",6722,"E1",1,12
"NSFTV_62",11559,"E1",1,12
"NSFTV_620",32532,"E1",1,12
"NSFTV_621",13846,"E1",1,12
"NSFTV_622",13948,"E1",1,12
"NSFTV_623",17218,"E1",1,12
"NSFTV_624",6676,"E1",1,12
"NSFTV_625",11422,"E1",1,12
"NSFTV_626",35456,"E1",1,12
"NSFTV_627",16520,"E1",1,12
"NSFTV_629",18701,"E1",1,12
"NSFTV_63",20573,"E1",1,12
"NSFTV_633",19273,"E1",1,12
"NSFTV_634",16345,"E1",1,12
"NSFTV_64",15432,"E1",1,12
"NSFTV_641",13427,"E1",1,12
"NSFTV_642",30616,"E1",1,12
"NSFTV_643",42329,"E1",1,12
"NSFTV_647",19519,"E1",1,12
"NSFTV_65",20028,"E1",1,12
"NSFTV_651",25079,"E1",1,12
"NSFTV_66",18807,"E1",1,12
"NSFTV_67",16517,"E1",1,12
"NSFTV_68",16491,"E1",1,12
"NSFTV_7",17401,"E1",1,12
"NSFTV_70",26063,"E1",1,12
"NSFTV_71",20890,"E1",1,12
"NSFTV_72",24158,"E1",1,12
"NSFTV_73",23424,"E1",1,12
"NSFTV_74",21679,"E1",1,12
"NSFTV_75",15552,"E1",1,12
"NSFTV_76",29490,"E1",1,12
"NSFTV_77",30251,"E1",1,12
"NSFTV_78",38551,"E1",1,12
"NSFTV_79",13430,"E1",1,12
"NSFTV_8",22137,"E1",1,12
"NSFTV_80",19768,"E1",1,12
"NSFTV_81",25795,"E1",1,12
"NSFTV_83",10802,"E1",1,12
"NSFTV_84",21255,"E1",1,12
"NSFTV_85",21371,"E1",1,12
"NSFTV_86",24183,"E1",1,12
"NSFTV_87",28485,"E1",1,12
"NSFTV_88",12752,"E1",1,12
"NSFTV_89",18095,"E1",1,12
"NSFTV_9",20126,"E1",1,12
"NSFTV_90",34155,"E1",1,12
"NSFTV_92",17088,"E1",1,12
"NSFTV_93",18149,"E1",1,12
"NSFTV_94",10075,"E1",1,12
"NSFTV_96",21383,"E1",1,12
"NSFTV_97",25076,"E1",1,12
"NSFTV_98",10387,"E1",1,12
"NSFTV_99",23099,"E1",1,12
"NSFTV_1",23373,"E1",1,13
"NSFTV_10",13142,"E1",1,13
"NSFTV_101",15976,"E1",1,13
"NSFTV_102",30094,"E1",1,13
"NSFTV_103",12169,"E1",1,13
"NSFTV_104",12488,"E1",1,13
"NSFTV_105",23989,"E1",1,13
"NSFTV_106",33619,"E1",1,13
"NSFTV_107",25035,"E1",1,13
"NSFTV_108",12184,"E1",1,13
"NSFTV_109",36477,"E1",1,13
"NSFTV_11",39413,"E1",1,13
"NSFTV_112",17178,"E1",1,13
"NSFTV_113",36086,"E1",1,13
"NSFTV_114",23148,"E1",1,13
"NSFTV_115",30693,"E1",1,13
"NSFTV_116",17806,"E1",1,13
"NSFTV_117",37019,"E1",1,13
"NSFTV_118",28168,"E1",1,13
"NSFTV_120",26978,"E1",1,13
"NSFTV_121",26149,"E1",1,13
"NSFTV_122",33058,"E1",1,13
"NSFTV_123",26284,"E1",1,13
"NSFTV_124",19280,"E1",1,13
"NSFTV_125",42417,"E1",1,13
"NSFTV_128",22184,"E1",1,13
"NSFTV_129",22100,"E1",1,13
"NSFTV_13",22275,"E1",1,13
"NSFTV_130",28536,"E1",1,13
"NSFTV_131",24827,"E1",1,13
"NSFTV_132",30866,"E1",1,13
"NSFTV_133",7522,"E1",1,13
"NSFTV_134",27959,"E1",1,13
"NSFTV_135",19814,"E1",1,13
"NSFTV_139",14400,"E1",1,13
"NSFTV_14",21334,"E1",1,13
"NSFTV_140",15987,"E1",1,13
"NSFTV_141",21679,"E1",1,13
"NSFTV_142",26566,"E1",1,13
"NSFTV_143",20549,"E1",1,13
"NSFTV_144",16121,"E1",1,13
"NSFTV_145",34242,"E1",1,13
"NSFTV_146",27035,"E1",1,13
"NSFTV_147",12607,"E1",1,13
"NSFTV_148",31081,"E1",1,13
"NSFTV_149",15612,"E1",1,13
"NSFTV_15",17384,"E1",1,13
"NSFTV_150",22057,"E1",1,13
"NSFTV_151",14528,"E1",1,13
"NSFTV_152",20387,"E1",1,13
"NSFTV_153",26269,"E1",1,13
"NSFTV_154",30662,"E1",1,13
"NSFTV_155",22885,"E1",1,13
"NSFTV_156",36250,"E1",1,13
"NSFTV_157",19121,"E1",1,13
"NSFTV_158",14506,"E1",1,13
"NSFTV_159",24972,"E1",1,13
"NSFTV_16",19259,"E1",1,13
"NSFTV_160",16847,"E1",1,13
"NSFTV_161",24772,"E1",1,13
"NSFTV_162",20607,"E1",1,13
"NSFTV_163",30681,"E1",1,13
"NSFTV_164",19220,"E1",1,13
"NSFTV_165",26787,"E1",1,13
"NSFTV_166",32961,"E1",1,13
"NSFTV_167",9224,"E1",1,13
"NSFTV_168",21759,"E1",1,13
"NSFTV_169",24718,"E1",1,13
"NSFTV_17",17462,"E1",1,13
"NSFTV_171",37660,"E1",1,13
"NSFTV_172",32238,"E1",1,13
"NSFTV_173",19459,"E1",1,13
"NSFTV_174",27144,"E1",1,13
"NSFTV_176",15561,"E1",1,13
"NSFTV_177",14695,"E1",1,13
"NSFTV_179",27294,"E1",1,13
"NSFTV_18",38715,"E1",1,13
"NSFTV_180",20793,"E1",1,13
"NSFTV_182",13170,"E1",1,13
"NSFTV_183",20361,"E1",1,13
"NSFTV_184",27911,"E1",1,13
"NSFTV_185",21064,"E1",1,13
"NSFTV_186",13911,"E1",1,13
"NSFTV_187",14383,"E1",1,13
"NSFTV_188",22074,"E1",1,13
"NSFTV_189",30271,"E1",1,13
"NSFTV_19",34834,"E1",1,13
"NSFTV_190",15705,"E1",1,13
"NSFTV_191",20095,"E1",1,13
"NSFTV_192",32536,"E1",1,13
"NSFTV_193",22160,"E1",1,13
"NSFTV_195",24422,"E1",1,13
"NSFTV_198",16111,"E1",1,13
"NSFTV_199",26933,"E1",1,13
"NSFTV_200",48977,"E1",1,13
"NSFTV_202",26293,"E1",1,13
"NSFTV_203",27019,"E1",1,13
"NSFTV_205",22313,"E1",1,13
"NSFTV_206",21033,"E1",1,13
"NSFTV_207",32688,"E1",1,13
"NSFTV_208",23687,"E1",1,13
"NSFTV_209",32334,"E1",1,13
"NSFTV_21",26047,"E1",1,13
"NSFTV_211",19386,"E1",1,13
"NSFTV_213",28584,"E1",1,13
"NSFTV_214",17759,"E1",1,13
"NSFTV_215",27462,"E1",1,13
"NSFTV_216",21594,"E1",1,13
"NSFTV_217",19881,"E1",1,13
"NSFTV_218",12734,"E1",1,13
"NSFTV_219",31001,"E1",1,13
"NSFTV_220",41020,"E1",1,13
"NSFTV_221",30175,"E1",1,13
"NSFTV_222",39198,"E1",1,13
"NSFTV_223",20645,"E1",1,13
"NSFTV_224",34251,"E1",1,13
"NSFTV_225",26006,"E1",1,13
"NSFTV_226",42976,"E1",1,13
"NSFTV_227",31222,"E1",1,13
"NSFTV_228",28394,"E1",1,13
"NSFTV_229",16998,"E1",1,13
"NSFTV_23",28101,"E1",1,13
"NSFTV_231",46972,"E1",1,13
"NSFTV_233",21954,"E1",1,13
"NSFTV_234",33759,"E1",1,13
"NSFTV_235",51745,"E1",1,13
"NSFTV_236",17638,"E1",1,13
"NSFTV_237",24903,"E1",1,13
"NSFTV_239",29701,"E1",1,13
"NSFTV_24",21718,"E1",1,13
"NSFTV_240",19374,"E1",1,13
"NSFTV_241",30199,"E1",1,13
"NSFTV_242",19183,"E1",1,13
"NSFTV_243",26392,"E1",1,13
"NSFTV_244",29819,"E1",1,13
"NSFTV_245",29960,"E1",1,13
"NSFTV_246",28316,"E1",1,13
"NSFTV_247",20869,"E1",1,13
"NSFTV_248",20075,"E1",1,13
"NSFTV_25",18617,"E1",1,13
"NSFTV_250",20334,"E1",1,13
"NSFTV_251",16520,"E1",1,13
