"NSFTV.ID","Rep","DayOfImaging","Exp","PSA"
"NSFTV_390","1","2","E3",61351
"NSFTV_390","1","3","E3",72634
"NSFTV_390","1","5","E3",96024
"NSFTV_390","1","6","E3",110243
"NSFTV_390","1","7","E3",120776
"NSFTV_390","1","8","E3",137063
"NSFTV_390","1","9","E3",159140
"NSFTV_390","2","0","E3",NA
"NSFTV_390","2","2","E3",NA
"NSFTV_390","2","3","E3",NA
"NSFTV_390","2","5","E3",NA
"NSFTV_390","2","6","E3",NA
"NSFTV_390","2","7","E3",NA
"NSFTV_390","2","8","E3",NA
"NSFTV_390","2","9","E3",NA
"NSFTV_391","1","0","E1",14788
"NSFTV_391","1","2","E1",21094
"NSFTV_391","1","3","E1",25679
"NSFTV_391","1","5","E1",34699
"NSFTV_391","1","6","E1",42050
"NSFTV_391","1","7","E1",53092
"NSFTV_391","1","8","E1",63367
"NSFTV_391","1","9","E1",75195
"NSFTV_391","2","0","E1",18740
"NSFTV_391","2","2","E1",25353
"NSFTV_391","2","3","E1",29957
"NSFTV_391","2","5","E1",39823
"NSFTV_391","2","6","E1",45799
"NSFTV_391","2","7","E1",59118
"NSFTV_391","2","8","E1",73933
"NSFTV_391","2","9","E1",83487
"NSFTV_391","1","0","E2",23770
"NSFTV_391","1","2","E2",36609
"NSFTV_391","1","3","E2",38987
"NSFTV_391","1","5","E2",51657
"NSFTV_391","1","6","E2",59675
"NSFTV_391","1","7","E2",69816
"NSFTV_391","1","8","E2",78293
"NSFTV_391","1","9","E2",89940
"NSFTV_391","2","0","E2",NA
"NSFTV_391","2","2","E2",NA
"NSFTV_391","2","3","E2",NA
"NSFTV_391","2","5","E2",NA
"NSFTV_391","2","6","E2",NA
"NSFTV_391","2","7","E2",NA
"NSFTV_391","2","8","E2",NA
"NSFTV_391","2","9","E2",NA
"NSFTV_391","1","0","E3",16588
"NSFTV_391","1","2","E3",24461
"NSFTV_391","1","3","E3",27798
"NSFTV_391","1","5","E3",32526
"NSFTV_391","1","6","E3",35300
"NSFTV_391","1","7","E3",42471
"NSFTV_391","1","8","E3",49697
"NSFTV_391","1","9","E3",38841
"NSFTV_391","2","0","E3",NA
"NSFTV_391","2","2","E3",NA
"NSFTV_391","2","3","E3",NA
"NSFTV_391","2","5","E3",NA
"NSFTV_391","2","6","E3",NA
"NSFTV_391","2","7","E3",NA
"NSFTV_391","2","8","E3",NA
"NSFTV_391","2","9","E3",NA
"NSFTV_392","1","0","E1",22923
"NSFTV_392","1","2","E1",32374
"NSFTV_392","1","3","E1",39905
"NSFTV_392","1","5","E1",56362
"NSFTV_392","1","6","E1",69975
"NSFTV_392","1","7","E1",85481
"NSFTV_392","1","8","E1",104289
"NSFTV_392","1","9","E1",123479
"NSFTV_392","2","0","E1",24353
"NSFTV_392","2","2","E1",34476
"NSFTV_392","2","3","E1",40659
"NSFTV_392","2","5","E1",60014
"NSFTV_392","2","6","E1",71411
"NSFTV_392","2","7","E1",88889
"NSFTV_392","2","8","E1",111003
"NSFTV_392","2","9","E1",128245
"NSFTV_392","1","0","E2",48987
"NSFTV_392","1","2","E2",64149
"NSFTV_392","1","3","E2",72111
"NSFTV_392","1","5","E2",95716
"NSFTV_392","1","6","E2",102844
"NSFTV_392","1","7","E2",117584
"NSFTV_392","1","8","E2",135715
"NSFTV_392","1","9","E2",157855
"NSFTV_392","2","0","E2",NA
"NSFTV_392","2","2","E2",NA
"NSFTV_392","2","3","E2",NA
"NSFTV_392","2","5","E2",NA
"NSFTV_392","2","6","E2",NA
"NSFTV_392","2","7","E2",NA
"NSFTV_392","2","8","E2",NA
"NSFTV_392","2","9","E2",NA
"NSFTV_392","1","0","E3",34499
"NSFTV_392","1","2","E3",47389
"NSFTV_392","1","3","E3",53885
"NSFTV_392","1","5","E3",71948
"NSFTV_392","1","6","E3",80908
"NSFTV_392","1","7","E3",89208
"NSFTV_392","1","8","E3",102207
"NSFTV_392","1","9","E3",108721
"NSFTV_392","2","0","E3",NA
"NSFTV_392","2","2","E3",NA
"NSFTV_392","2","3","E3",NA
"NSFTV_392","2","5","E3",NA
"NSFTV_392","2","6","E3",NA
"NSFTV_392","2","7","E3",NA
"NSFTV_392","2","8","E3",NA
"NSFTV_392","2","9","E3",NA
"NSFTV_394","1","0","E1",37308
"NSFTV_394","1","2","E1",56854
"NSFTV_394","1","3","E1",69885
"NSFTV_394","1","5","E1",91637
"NSFTV_394","1","6","E1",110253
"NSFTV_394","1","7","E1",137705
"NSFTV_394","1","8","E1",159470
"NSFTV_394","1","9","E1",180624
"NSFTV_394","2","0","E1",NA
"NSFTV_394","2","2","E1",NA
"NSFTV_394","2","3","E1",NA
"NSFTV_394","2","5","E1",NA
"NSFTV_394","2","6","E1",NA
"NSFTV_394","2","7","E1",NA
"NSFTV_394","2","8","E1",NA
"NSFTV_394","2","9","E1",NA
"NSFTV_394","1","0","E2",47297
"NSFTV_394","1","2","E2",58047
"NSFTV_394","1","3","E2",73483
"NSFTV_394","1","5","E2",89212
"NSFTV_394","1","6","E2",103365
"NSFTV_394","1","7","E2",118142
"NSFTV_394","1","8","E2",135282
"NSFTV_394","1","9","E2",150056
"NSFTV_394","2","0","E2",NA
"NSFTV_394","2","2","E2",NA
"NSFTV_394","2","3","E2",NA
"NSFTV_394","2","5","E2",NA
"NSFTV_394","2","6","E2",NA
"NSFTV_394","2","7","E2",NA
"NSFTV_394","2","8","E2",NA
"NSFTV_394","2","9","E2",NA
"NSFTV_394","1","0","E3",22006
"NSFTV_394","1","2","E3",39537
"NSFTV_394","1","3","E3",48302
"NSFTV_394","1","5","E3",58053
"NSFTV_394","1","6","E3",61848
"NSFTV_394","1","7","E3",75630
"NSFTV_394","1","8","E3",83371
"NSFTV_394","1","9","E3",96061
"NSFTV_394","2","0","E3",NA
"NSFTV_394","2","2","E3",NA
"NSFTV_394","2","3","E3",NA
"NSFTV_394","2","5","E3",NA
"NSFTV_394","2","6","E3",NA
"NSFTV_394","2","7","E3",NA
"NSFTV_394","2","8","E3",NA
"NSFTV_394","2","9","E3",NA
"NSFTV_395","1","0","E1",18326
"NSFTV_395","1","2","E1",26754
"NSFTV_395","1","3","E1",31345
"NSFTV_395","1","5","E1",47147
"NSFTV_395","1","6","E1",52950
"NSFTV_395","1","7","E1",69171
"NSFTV_395","1","8","E1",92155
"NSFTV_395","1","9","E1",103962
"NSFTV_395","2","0","E1",NA
"NSFTV_395","2","2","E1",NA
"NSFTV_395","2","3","E1",NA
"NSFTV_395","2","5","E1",NA
"NSFTV_395","2","6","E1",NA
"NSFTV_395","2","7","E1",NA
"NSFTV_395","2","8","E1",NA
"NSFTV_395","2","9","E1",NA
"NSFTV_395","1","0","E2",40704
"NSFTV_395","1","2","E2",56898
"NSFTV_395","1","3","E2",60825
"NSFTV_395","1","5","E2",84069
"NSFTV_395","1","6","E2",101901
"NSFTV_395","1","7","E2",116628
"NSFTV_395","1","8","E2",120793
"NSFTV_395","1","9","E2",126833
"NSFTV_395","2","0","E2",NA
"NSFTV_395","2","2","E2",NA
"NSFTV_395","2","3","E2",NA
"NSFTV_395","2","5","E2",NA
"NSFTV_395","2","6","E2",NA
"NSFTV_395","2","7","E2",NA
"NSFTV_395","2","8","E2",NA
"NSFTV_395","2","9","E2",NA
"NSFTV_395","1","0","E3",58920
"NSFTV_395","1","2","E3",80022
"NSFTV_395","1","3","E3",97911
"NSFTV_395","1","5","E3",129449
"NSFTV_395","1","6","E3",143832
"NSFTV_395","1","7","E3",166806
"NSFTV_395","1","8","E3",194022
"NSFTV_395","1","9","E3",221257
"NSFTV_395","2","0","E3",NA
"NSFTV_395","2","2","E3",NA
"NSFTV_395","2","3","E3",NA
"NSFTV_395","2","5","E3",NA
"NSFTV_395","2","6","E3",NA
"NSFTV_395","2","7","E3",NA
"NSFTV_395","2","8","E3",NA
"NSFTV_395","2","9","E3",NA
"NSFTV_396","1","0","E1",18517
"NSFTV_396","1","2","E1",24145
"NSFTV_396","1","3","E1",27256
"NSFTV_396","1","5","E1",41225
"NSFTV_396","1","6","E1",48738
"NSFTV_396","1","7","E1",62732
"NSFTV_396","1","8","E1",76663
"NSFTV_396","1","9","E1",88298
"NSFTV_396","2","0","E1",36510
"NSFTV_396","2","2","E1",54929
"NSFTV_396","2","3","E1",63165
"NSFTV_396","2","5","E1",89221
"NSFTV_396","2","6","E1",103884
"NSFTV_396","2","7","E1",117322
"NSFTV_396","2","8","E1",148896
"NSFTV_396","2","9","E1",168691
"NSFTV_396","1","0","E2",28975
"NSFTV_396","1","2","E2",39154
"NSFTV_396","1","3","E2",44527
"NSFTV_396","1","5","E2",60517
"NSFTV_396","1","6","E2",70681
"NSFTV_396","1","7","E2",83111
"NSFTV_396","1","8","E2",95250
"NSFTV_396","1","9","E2",102275
"NSFTV_396","2","0","E2",NA
"NSFTV_396","2","2","E2",NA
"NSFTV_396","2","3","E2",NA
"NSFTV_396","2","5","E2",NA
"NSFTV_396","2","6","E2",NA
"NSFTV_396","2","7","E2",NA
"NSFTV_396","2","8","E2",NA
"NSFTV_396","2","9","E2",NA
"NSFTV_396","1","0","E3",27862
"NSFTV_396","1","2","E3",42749
"NSFTV_396","1","3","E3",49043
"NSFTV_396","1","5","E3",61956
"NSFTV_396","1","6","E3",67920
"NSFTV_396","1","7","E3",75646
"NSFTV_396","1","8","E3",83455
"NSFTV_396","1","9","E3",93139
"NSFTV_396","2","0","E3",NA
"NSFTV_396","2","2","E3",NA
"NSFTV_396","2","3","E3",NA
"NSFTV_396","2","5","E3",NA
"NSFTV_396","2","6","E3",NA
"NSFTV_396","2","7","E3",NA
"NSFTV_396","2","8","E3",NA
"NSFTV_396","2","9","E3",NA
"NSFTV_397","1","0","E1",21209
"NSFTV_397","1","2","E1",28253
"NSFTV_397","1","3","E1",34569
"NSFTV_397","1","5","E1",51291
"NSFTV_397","1","6","E1",61044
"NSFTV_397","1","7","E1",72766
"NSFTV_397","1","8","E1",88731
"NSFTV_397","1","9","E1",102686
"NSFTV_397","2","0","E1",22351
"NSFTV_397","2","2","E1",32398
"NSFTV_397","2","3","E1",38648
"NSFTV_397","2","5","E1",48700
"NSFTV_397","2","6","E1",61406
"NSFTV_397","2","7","E1",73983
"NSFTV_397","2","8","E1",88645
"NSFTV_397","2","9","E1",99760
"NSFTV_397","1","0","E2",35884
"NSFTV_397","1","2","E2",48783
"NSFTV_397","1","3","E2",54667
"NSFTV_397","1","5","E2",75388
"NSFTV_397","1","6","E2",86931
"NSFTV_397","1","7","E2",98714
"NSFTV_397","1","8","E2",112271
"NSFTV_397","1","9","E2",123069
"NSFTV_397","2","0","E2",NA
"NSFTV_397","2","2","E2",NA
"NSFTV_397","2","3","E2",NA
"NSFTV_397","2","5","E2",NA
"NSFTV_397","2","6","E2",NA
"NSFTV_397","2","7","E2",NA
"NSFTV_397","2","8","E2",NA
"NSFTV_397","2","9","E2",NA
"NSFTV_397","1","0","E3",28556
"NSFTV_397","1","2","E3",43163
"NSFTV_397","1","3","E3",48598
"NSFTV_397","1","5","E3",60540
"NSFTV_397","1","6","E3",66367
"NSFTV_397","1","7","E3",73433
"NSFTV_397","1","8","E3",84806
"NSFTV_397","1","9","E3",87345
"NSFTV_397","2","0","E3",NA
"NSFTV_397","2","2","E3",NA
"NSFTV_397","2","3","E3",NA
"NSFTV_397","2","5","E3",NA
"NSFTV_397","2","6","E3",NA
"NSFTV_397","2","7","E3",NA
"NSFTV_397","2","8","E3",NA
"NSFTV_397","2","9","E3",NA
"NSFTV_4","1","0","E1",25212
"NSFTV_4","1","2","E1",39120
"NSFTV_4","1","3","E1",43661
"NSFTV_4","1","5","E1",55721
"NSFTV_4","1","6","E1",67917
"NSFTV_4","1","7","E1",85461
"NSFTV_4","1","8","E1",99603
"NSFTV_4","1","9","E1",119520
"NSFTV_4","2","0","E1",NA
"NSFTV_4","2","2","E1",NA
"NSFTV_4","2","3","E1",NA
"NSFTV_4","2","5","E1",NA
"NSFTV_4","2","6","E1",NA
"NSFTV_4","2","7","E1",NA
"NSFTV_4","2","8","E1",NA
"NSFTV_4","2","9","E1",NA
"NSFTV_4","1","0","E2",52211
"NSFTV_4","1","2","E2",73773
"NSFTV_4","1","3","E2",86973
"NSFTV_4","1","5","E2",108385
"NSFTV_4","1","6","E2",130921
"NSFTV_4","1","7","E2",149230
"NSFTV_4","1","8","E2",172590
"NSFTV_4","1","9","E2",192919
"NSFTV_4","2","0","E2",NA
"NSFTV_4","2","2","E2",NA
"NSFTV_4","2","3","E2",NA
"NSFTV_4","2","5","E2",NA
"NSFTV_4","2","6","E2",NA
"NSFTV_4","2","7","E2",NA
"NSFTV_4","2","8","E2",NA
"NSFTV_4","2","9","E2",NA
"NSFTV_4","1","0","E3",34898
"NSFTV_4","1","2","E3",49767
"NSFTV_4","1","3","E3",52669
"NSFTV_4","1","5","E3",61811
"NSFTV_4","1","6","E3",61485
"NSFTV_4","1","7","E3",66807
"NSFTV_4","1","8","E3",73760
"NSFTV_4","1","9","E3",84630
"NSFTV_4","2","0","E3",NA
"NSFTV_4","2","2","E3",NA
"NSFTV_4","2","3","E3",NA
"NSFTV_4","2","5","E3",NA
"NSFTV_4","2","6","E3",NA
"NSFTV_4","2","7","E3",NA
"NSFTV_4","2","8","E3",NA
"NSFTV_4","2","9","E3",NA
"NSFTV_40","1","0","E1",36587
"NSFTV_40","1","2","E1",51467
"NSFTV_40","1","3","E1",64123
"NSFTV_40","1","5","E1",84971
"NSFTV_40","1","6","E1",99670
"NSFTV_40","1","7","E1",123023
"NSFTV_40","1","8","E1",155545
"NSFTV_40","1","9","E1",189557
"NSFTV_40","2","0","E1",NA
"NSFTV_40","2","2","E1",NA
"NSFTV_40","2","3","E1",NA
"NSFTV_40","2","5","E1",NA
"NSFTV_40","2","6","E1",NA
"NSFTV_40","2","7","E1",NA
"NSFTV_40","2","8","E1",NA
"NSFTV_40","2","9","E1",NA
"NSFTV_40","1","0","E2",91101
"NSFTV_40","1","2","E2",117091
"NSFTV_40","1","3","E2",142050
"NSFTV_40","1","5","E2",191296
"NSFTV_40","1","6","E2",219145
"NSFTV_40","1","7","E2",242798
"NSFTV_40","1","8","E2",271846
"NSFTV_40","1","9","E2",307762
"NSFTV_40","2","0","E2",NA
"NSFTV_40","2","2","E2",NA
"NSFTV_40","2","3","E2",NA
"NSFTV_40","2","5","E2",NA
"NSFTV_40","2","6","E2",NA
"NSFTV_40","2","7","E2",NA
"NSFTV_40","2","8","E2",NA
"NSFTV_40","2","9","E2",NA
"NSFTV_40","1","0","E3",40581
"NSFTV_40","1","2","E3",47478
"NSFTV_40","1","3","E3",56101
"NSFTV_40","1","5","E3",79186
"NSFTV_40","1","6","E3",84453
"NSFTV_40","1","7","E3",93587
"NSFTV_40","1","8","E3",103475
"NSFTV_40","1","9","E3",115355
"NSFTV_40","2","0","E3",49116
"NSFTV_40","2","2","E3",78000
"NSFTV_40","2","3","E3",96695
"NSFTV_40","2","5","E3",110923
"NSFTV_40","2","6","E3",125945
"NSFTV_40","2","7","E3",142196
"NSFTV_40","2","8","E3",152040
"NSFTV_40","2","9","E3",166157
"NSFTV_41","1","0","E1",22581
"NSFTV_41","1","2","E1",33334
"NSFTV_41","1","3","E1",36507
"NSFTV_41","1","5","E1",53780
"NSFTV_41","1","6","E1",67495
"NSFTV_41","1","7","E1",78520
"NSFTV_41","1","8","E1",91924
"NSFTV_41","1","9","E1",104789
"NSFTV_41","2","0","E1",NA
"NSFTV_41","2","2","E1",NA
"NSFTV_41","2","3","E1",NA
"NSFTV_41","2","5","E1",NA
"NSFTV_41","2","6","E1",NA
"NSFTV_41","2","7","E1",NA
"NSFTV_41","2","8","E1",NA
"NSFTV_41","2","9","E1",NA
"NSFTV_41","1","0","E2",48530
"NSFTV_41","1","2","E2",68316
"NSFTV_41","1","3","E2",77810
"NSFTV_41","1","5","E2",91933
"NSFTV_41","1","6","E2",100193
"NSFTV_41","1","7","E2",108622
"NSFTV_41","1","8","E2",114565
"NSFTV_41","1","9","E2",125776
"NSFTV_41","2","0","E2",NA
"NSFTV_41","2","2","E2",NA
"NSFTV_41","2","3","E2",NA
"NSFTV_41","2","5","E2",NA
"NSFTV_41","2","6","E2",NA
"NSFTV_41","2","7","E2",NA
"NSFTV_41","2","8","E2",NA
"NSFTV_41","2","9","E2",NA
"NSFTV_41","1","0","E3",20984
"NSFTV_41","1","2","E3",30098
"NSFTV_41","1","3","E3",37735
"NSFTV_41","1","5","E3",42279
"NSFTV_41","1","6","E3",47662
"NSFTV_41","1","7","E3",56707
"NSFTV_41","1","8","E3",61688
"NSFTV_41","1","9","E3",67815
"NSFTV_41","2","0","E3",25059
"NSFTV_41","2","2","E3",33473
"NSFTV_41","2","3","E3",36031
"NSFTV_41","2","5","E3",45053
"NSFTV_41","2","6","E3",46775
"NSFTV_41","2","7","E3",57680
"NSFTV_41","2","8","E3",61865
"NSFTV_41","2","9","E3",71322
"NSFTV_43","1","0","E1",35583
"NSFTV_43","1","2","E1",52382
"NSFTV_43","1","3","E1",59189
"NSFTV_43","1","5","E1",88630
"NSFTV_43","1","6","E1",109719
"NSFTV_43","1","7","E1",131730
"NSFTV_43","1","8","E1",165311
"NSFTV_43","1","9","E1",195341
"NSFTV_43","2","0","E1",NA
"NSFTV_43","2","2","E1",NA
"NSFTV_43","2","3","E1",NA
"NSFTV_43","2","5","E1",NA
"NSFTV_43","2","6","E1",NA
"NSFTV_43","2","7","E1",NA
"NSFTV_43","2","8","E1",NA
"NSFTV_43","2","9","E1",NA
"NSFTV_43","1","0","E2",50228
"NSFTV_43","1","2","E2",74973
"NSFTV_43","1","3","E2",85990
"NSFTV_43","1","5","E2",122390
"NSFTV_43","1","6","E2",149608
"NSFTV_43","1","7","E2",175207
"NSFTV_43","1","8","E2",203439
"NSFTV_43","1","9","E2",229292
"NSFTV_43","2","0","E2",NA
"NSFTV_43","2","2","E2",NA
"NSFTV_43","2","3","E2",NA
"NSFTV_43","2","5","E2",NA
"NSFTV_43","2","6","E2",NA
"NSFTV_43","2","7","E2",NA
"NSFTV_43","2","8","E2",NA
"NSFTV_43","2","9","E2",NA
"NSFTV_43","1","0","E3",50710
"NSFTV_43","1","2","E3",75611
"NSFTV_43","1","3","E3",92991
"NSFTV_43","1","5","E3",129514
"NSFTV_43","1","6","E3",143052
"NSFTV_43","1","7","E3",160092
"NSFTV_43","1","8","E3",180297
"NSFTV_43","1","9","E3",210334
"NSFTV_43","2","0","E3",NA
"NSFTV_43","2","2","E3",NA
"NSFTV_43","2","3","E3",NA
"NSFTV_43","2","5","E3",NA
"NSFTV_43","2","6","E3",NA
"NSFTV_43","2","7","E3",NA
"NSFTV_43","2","8","E3",NA
"NSFTV_43","2","9","E3",NA
"NSFTV_44","1","0","E1",38665
"NSFTV_44","1","2","E1",53545
"NSFTV_44","1","3","E1",68578
"NSFTV_44","1","5","E1",97337
"NSFTV_44","1","6","E1",128129
"NSFTV_44","1","7","E1",146203
"NSFTV_44","1","8","E1",174492
"NSFTV_44","1","9","E1",208871
"NSFTV_44","2","0","E1",NA
"NSFTV_44","2","2","E1",NA
"NSFTV_44","2","3","E1",NA
"NSFTV_44","2","5","E1",NA
"NSFTV_44","2","6","E1",NA
"NSFTV_44","2","7","E1",NA
"NSFTV_44","2","8","E1",NA
"NSFTV_44","2","9","E1",NA
"NSFTV_44","1","0","E2",43805
"NSFTV_44","1","2","E2",59815
"NSFTV_44","1","3","E2",69626
"NSFTV_44","1","5","E2",94948
"NSFTV_44","1","6","E2",110942
"NSFTV_44","1","7","E2",122678
"NSFTV_44","1","8","E2",139378
"NSFTV_44","1","9","E2",153868
"NSFTV_44","2","0","E2",NA
"NSFTV_44","2","2","E2",NA
"NSFTV_44","2","3","E2",NA
"NSFTV_44","2","5","E2",NA
"NSFTV_44","2","6","E2",NA
"NSFTV_44","2","7","E2",NA
"NSFTV_44","2","8","E2",NA
"NSFTV_44","2","9","E2",NA
"NSFTV_44","1","0","E3",28125
"NSFTV_44","1","2","E3",40239
"NSFTV_44","1","3","E3",48500
"NSFTV_44","1","5","E3",60928
"NSFTV_44","1","6","E3",71792
"NSFTV_44","1","7","E3",78137
"NSFTV_44","1","8","E3",83318
"NSFTV_44","1","9","E3",89802
"NSFTV_44","2","0","E3",NA
"NSFTV_44","2","2","E3",NA
"NSFTV_44","2","3","E3",NA
"NSFTV_44","2","5","E3",NA
"NSFTV_44","2","6","E3",NA
"NSFTV_44","2","7","E3",NA
"NSFTV_44","2","8","E3",NA
"NSFTV_44","2","9","E3",NA
"NSFTV_45","1","0","E1",28238
"NSFTV_45","1","2","E1",42813
"NSFTV_45","1","3","E1",50286
"NSFTV_45","1","5","E1",64485
"NSFTV_45","1","6","E1",80960
"NSFTV_45","1","7","E1",99191
"NSFTV_45","1","8","E1",120369
"NSFTV_45","1","9","E1",138596
"NSFTV_45","2","0","E1",NA
"NSFTV_45","2","2","E1",NA
"NSFTV_45","2","3","E1",NA
"NSFTV_45","2","5","E1",NA
"NSFTV_45","2","6","E1",NA
"NSFTV_45","2","7","E1",NA
"NSFTV_45","2","8","E1",NA
"NSFTV_45","2","9","E1",NA
"NSFTV_45","1","0","E2",60456
"NSFTV_45","1","2","E2",85379
"NSFTV_45","1","3","E2",100093
"NSFTV_45","1","5","E2",124404
"NSFTV_45","1","6","E2",142333
"NSFTV_45","1","7","E2",158420
"NSFTV_45","1","8","E2",173667
"NSFTV_45","1","9","E2",188709
"NSFTV_45","2","0","E2",NA
"NSFTV_45","2","2","E2",NA
"NSFTV_45","2","3","E2",NA
"NSFTV_45","2","5","E2",NA
"NSFTV_45","2","6","E2",NA
"NSFTV_45","2","7","E2",NA
"NSFTV_45","2","8","E2",NA
"NSFTV_45","2","9","E2",NA
"NSFTV_45","1","0","E3",39668
"NSFTV_45","1","2","E3",59848
"NSFTV_45","1","3","E3",67225
"NSFTV_45","1","5","E3",83088
"NSFTV_45","1","6","E3",89483
"NSFTV_45","1","7","E3",106426
"NSFTV_45","1","8","E3",122671
"NSFTV_45","1","9","E3",132512
"NSFTV_45","2","0","E3",NA
"NSFTV_45","2","2","E3",NA
"NSFTV_45","2","3","E3",NA
"NSFTV_45","2","5","E3",NA
"NSFTV_45","2","6","E3",NA
"NSFTV_45","2","7","E3",NA
"NSFTV_45","2","8","E3",NA
"NSFTV_45","2","9","E3",NA
"NSFTV_46","1","0","E1",34743
"NSFTV_46","1","2","E1",51741
"NSFTV_46","1","3","E1",57949
"NSFTV_46","1","5","E1",80169
"NSFTV_46","1","6","E1",95278
"NSFTV_46","1","7","E1",110878
"NSFTV_46","1","8","E1",139328
"NSFTV_46","1","9","E1",167577
"NSFTV_46","2","0","E1",NA
"NSFTV_46","2","2","E1",NA
"NSFTV_46","2","3","E1",NA
"NSFTV_46","2","5","E1",NA
"NSFTV_46","2","6","E1",NA
"NSFTV_46","2","7","E1",NA
"NSFTV_46","2","8","E1",NA
"NSFTV_46","2","9","E1",NA
"NSFTV_46","1","0","E2",49939
"NSFTV_46","1","2","E2",60497
"NSFTV_46","1","3","E2",72145
"NSFTV_46","1","5","E2",95517
"NSFTV_46","1","6","E2",108918
"NSFTV_46","1","7","E2",120005
"NSFTV_46","1","8","E2",132530
"NSFTV_46","1","9","E2",150261
"NSFTV_46","2","0","E2",NA
"NSFTV_46","2","2","E2",NA
"NSFTV_46","2","3","E2",NA
"NSFTV_46","2","5","E2",NA
"NSFTV_46","2","6","E2",NA
"NSFTV_46","2","7","E2",NA
"NSFTV_46","2","8","E2",NA
"NSFTV_46","2","9","E2",NA
"NSFTV_46","1","0","E3",26614
"NSFTV_46","1","2","E3",40546
"NSFTV_46","1","3","E3",45153
"NSFTV_46","1","5","E3",59107
"NSFTV_46","1","6","E3",70221
"NSFTV_46","1","7","E3",79680
"NSFTV_46","1","8","E3",86457
"NSFTV_46","1","9","E3",90216
"NSFTV_46","2","0","E3",45729
"NSFTV_46","2","2","E3",58651
"NSFTV_46","2","3","E3",70808
"NSFTV_46","2","5","E3",87701
"NSFTV_46","2","6","E3",97047
"NSFTV_46","2","7","E3",113018
"NSFTV_46","2","8","E3",124628
"NSFTV_46","2","9","E3",133244
"NSFTV_49","1","0","E1",31871
"NSFTV_49","1","2","E1",44531
"NSFTV_49","1","3","E1",51633
"NSFTV_49","1","5","E1",74359
"NSFTV_49","1","6","E1",88566
"NSFTV_49","1","7","E1",102759
"NSFTV_49","1","8","E1",122018
"NSFTV_49","1","9","E1",144905
"NSFTV_49","2","0","E1",NA
"NSFTV_49","2","2","E1",NA
"NSFTV_49","2","3","E1",NA
"NSFTV_49","2","5","E1",NA
"NSFTV_49","2","6","E1",NA
"NSFTV_49","2","7","E1",NA
"NSFTV_49","2","8","E1",NA
"NSFTV_49","2","9","E1",NA
"NSFTV_49","1","0","E2",59214
"NSFTV_49","1","2","E2",83612
"NSFTV_49","1","3","E2",99370
"NSFTV_49","1","5","E2",131324
"NSFTV_49","1","6","E2",155842
"NSFTV_49","1","7","E2",183592
"NSFTV_49","1","8","E2",204722
"NSFTV_49","1","9","E2",232834
"NSFTV_49","2","0","E2",NA
"NSFTV_49","2","2","E2",NA
"NSFTV_49","2","3","E2",NA
"NSFTV_49","2","5","E2",NA
"NSFTV_49","2","6","E2",NA
"NSFTV_49","2","7","E2",NA
"NSFTV_49","2","8","E2",NA
"NSFTV_49","2","9","E2",NA
"NSFTV_49","1","0","E3",32641
"NSFTV_49","1","2","E3",49308
"NSFTV_49","1","3","E3",55886
"NSFTV_49","1","5","E3",77310
"NSFTV_49","1","6","E3",84911
"NSFTV_49","1","7","E3",93683
"NSFTV_49","1","8","E3",106736
"NSFTV_49","1","9","E3",122791
"NSFTV_49","2","0","E3",41204
"NSFTV_49","2","2","E3",56456
"NSFTV_49","2","3","E3",68321
"NSFTV_49","2","5","E3",87095
"NSFTV_49","2","6","E3",94961
"NSFTV_49","2","7","E3",106043
"NSFTV_49","2","8","E3",117083
"NSFTV_49","2","9","E3",129989
"NSFTV_5","1","0","E1",21528
"NSFTV_5","1","2","E1",31344
"NSFTV_5","1","3","E1",37051
"NSFTV_5","1","5","E1",47181
"NSFTV_5","1","6","E1",62209
"NSFTV_5","1","7","E1",71379
"NSFTV_5","1","8","E1",82834
"NSFTV_5","1","9","E1",97954
"NSFTV_5","2","0","E1",NA
"NSFTV_5","2","2","E1",NA
"NSFTV_5","2","3","E1",NA
"NSFTV_5","2","5","E1",NA
"NSFTV_5","2","6","E1",NA
"NSFTV_5","2","7","E1",NA
"NSFTV_5","2","8","E1",NA
"NSFTV_5","2","9","E1",NA
"NSFTV_5","1","0","E2",33747
"NSFTV_5","1","2","E2",44822
"NSFTV_5","1","3","E2",51908
"NSFTV_5","1","5","E2",64185
"NSFTV_5","1","6","E2",77520
"NSFTV_5","1","7","E2",89651
"NSFTV_5","1","8","E2",98104
"NSFTV_5","1","9","E2",111002
"NSFTV_5","2","0","E2",NA
"NSFTV_5","2","2","E2",NA
"NSFTV_5","2","3","E2",NA
"NSFTV_5","2","5","E2",NA
"NSFTV_5","2","6","E2",NA
"NSFTV_5","2","7","E2",NA
"NSFTV_5","2","8","E2",NA
"NSFTV_5","2","9","E2",NA
"NSFTV_5","1","0","E3",27949
"NSFTV_5","1","2","E3",41992
"NSFTV_5","1","3","E3",46266
"NSFTV_5","1","5","E3",63209
"NSFTV_5","1","6","E3",70257
"NSFTV_5","1","7","E3",77081
"NSFTV_5","1","8","E3",85885
"NSFTV_5","1","9","E3",102226
"NSFTV_5","2","0","E3",29630
"NSFTV_5","2","2","E3",41933
"NSFTV_5","2","3","E3",47032
"NSFTV_5","2","5","E3",56464
"NSFTV_5","2","6","E3",61885
"NSFTV_5","2","7","E3",66595
"NSFTV_5","2","8","E3",68866
"NSFTV_5","2","9","E3",74982
