"NSFTV.ID","PSA_8_2013","PSA_9_2013","PSA_11_2013","PSA_12_2013","PSA_14_2013","PSA_15_2013","PSA_16_2013","PSA_17_2013","PSA_18_2013","PSA_19_2013","PSA_20_2013","PSA_21_2013","PSA_22_2013","PSA_23_2013","PSA_24_2013","PSA_25_2013","PSA_26_2013","PSA_27_2013"
"NSFTV_641",2207.839987,2486.736139,4021.817138,5018.17889,6110.258091,7569.19555,9342.971817,10796.17382,12618.25248,15659.00413,21103.58516,26031.80656,32202.34435,39537.01772,46013.54809,54962.57192,63080.94575,75364.14323
"NSFTV_642",4381.339987,5531.069472,9022.650471,11052.67889,17701.59142,22259.02888,26539.63848,32303.67382,39250.25248,47750.00413,57756.75182,72006.47323,89808.84435,110384.5177,128568.0481,152906.9053,179231.4457,210651.8099
"NSFTV_643",4597.839987,5760.736139,9197.817138,11411.01222,18115.42476,23969.19555,29616.80515,34971.34049,43828.58582,53434.83747,68003.91849,83485.80656,104593.6777,128066.8511,149742.3814,182321.7386,207296.7791,241198.4766
"NSFTV_644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_645",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_647",2397.339987,3415.069472,5566.983804,6907.17889,10819.59142,13493.69555,17092.13848,21059.50716,24145.41915,29752.33747,37859.91849,47953.80656,60422.01102,72954.18439,86328.71475,102703.7386,126122.1124,148612.1432
"NSFTV_648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_65",3755.839987,5013.236139,7434.983804,8959.845556,14268.25809,16555.19555,18112.13848,21256.84049,26451.75248,31689.6708,38272.91849,48936.13989,61840.84435,71415.85105,84093.21475,101975.2386,114914.6124,133431.6432
"NSFTV_651",3503.173321,4442.069472,6938.317138,9424.512223,12496.75809,15705.36222,19280.97182,23146.17382,27272.08582,34474.83747,43458.08516,52460.47323,64141.67768,76194.85105,89319.71475,109376.2386,125191.1124,150361.1432
"NSFTV_652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_66",2469.506654,2780.902805,4241.317138,5599.345556,7962.758091,10191.52888,12337.80515,14348.50716,17882.41915,22475.6708,28272.08516,33435.47323,42857.17768,52771.01772,62025.54809,76593.57192,90525.77908,106469.1432
"NSFTV_67",2486.506654,3437.902805,5330.317138,6800.67889,11579.42476,13120.52888,15278.30515,18261.00716,22293.58582,26961.6708,31964.75182,42818.80656,55455.01102,64036.18439,72921.21475,90787.90526,107864.6124,125627.9766
"NSFTV_68",2892.006654,3700.069472,5330.817138,6175.345556,9578.424758,10934.69555,12928.13848,15271.84049,18586.58582,22663.00413,28506.25182,35532.97323,44258.84435,53687.51772,61570.21475,75778.40526,88313.94575,105042.9766
"NSFTV_69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_7",2136.839987,2737.152805,4684.733804,5468.762223,7757.508091,9408.778883,11367.22182,13143.84049,15044.08582,19228.6708,25244.75182,29777.22323,37266.67768,45986.35105,56004.54809,69743.65526,82120.44575,96651.47656
"NSFTV_70",3620.006654,4850.902805,7696.317138,9208.512223,14892.92476,18798.36222,22419.47182,26499.17382,31422.58582,37782.83747,46183.25182,56936.30656,70586.01102,84033.35105,100457.2148,121958.0719,141268.6124,163973.4766
"NSFTV_71",3227.339987,3898.569472,6648.817138,8356.845556,13195.25809,16442.86222,20773.30515,25326.50716,29809.41915,36473.83747,46169.75182,59570.97323,73315.17768,90275.35105,109718.8814,133743.5719,154038.6124,176740.8099
"NSFTV_72",3364.339987,4091.902805,6554.483804,8706.17889,13734.42476,17780.69555,22004.30515,25877.17382,32288.58582,39919.50413,50871.91849,62479.80656,78253.67768,93218.85105,114846.8814,131270.9053,152946.9457,175038.9766
"NSFTV_73",4205.339987,5139.736139,7685.483804,9842.012223,15557.84142,18120.77888,22028.47182,27319.92382,32660.66915,39621.9208,50199.83516,63027.63989,79102.76102,94074.85105,110094.8814,135841.2386,158562.0291,186301.1432
"NSFTV_74",3926.339987,4859.069472,7731.150471,9396.595556,14785.34142,17912.11222,21402.47182,25544.92382,31380.41915,38634.75413,48008.25182,60453.05656,75189.34435,91130.51772,107224.1314,129139.8219,151296.0291,177608.2266
"NSFTV_75",3216.506654,4165.569472,5953.483804,7396.512223,11045.59142,13580.02888,15763.63848,17122.84049,20792.58582,25009.25413,30452.08516,37380.80656,46057.09435,55374.51772,63183.46475,77198.65526,87671.44575,103678.4766
"NSFTV_76",4004.339987,4925.402805,8037.983804,9457.17889,14076.09142,17760.36222,21362.22182,24383.59049,29766.66915,37991.1708,48349.41849,59040.22323,72222.67768,85762.85105,102594.6314,126284.3219,147562.6957,172894.6432
"NSFTV_77",4205.173321,5325.736139,8125.150471,10555.17889,15521.34142,19678.77888,24056.22182,27323.09049,33203.41915,40530.75413,51248.33516,61290.22323,75000.17768,91970.18439,105505.7148,124613.2386,142647.5291,166717.2266
"NSFTV_78",5937.339987,7264.236139,11853.9838,15118.34556,22259.75809,27575.19555,33935.63848,39927.17382,49141.25248,60245.33747,72444.75182,88293.13989,104305.6777,125391.6844,149796.3814,181608.9053,205270.2791,241861.9766
"NSFTV_79",2941.839987,3521.569472,5682.817138,7045.845556,8951.258091,11802.69555,13738.63848,14948.84049,17176.08582,22243.6708,28502.75182,32639.80656,40214.51102,50622.68439,58974.71475,69165.57192,77850.94575,91382.8099
"NSFTV_8",3259.923321,3889.319472,6026.150471,7395.92889,11416.09142,14305.69555,17237.22182,20222.00716,24649.33582,31615.1708,39900.41849,49217.97323,64099.09435,77612.93439,93101.88142,115923.3219,133453.2791,157656.6432
"NSFTV_80",3607.339987,4457.236139,6794.817138,8442.845556,12389.25809,14863.86222,16510.47182,18991.67382,24386.41915,29133.6708,36489.08516,44521.80656,57106.67768,66570.01772,80134.38142,94256.07192,108141.4457,129963.3099
"NSFTV_81",3673.339987,4970.069472,7865.317138,9401.345556,15357.42476,17256.02888,21733.13848,27363.00716,32947.91915,37181.50413,46429.75182,57121.47323,67441.34435,81407.85105,94414.21475,117502.9053,134411.6124,154943.8099
"NSFTV_83",2485.673321,2804.569472,4677.317138,5783.17889,8194.758091,9781.862217,11406.47182,12221.17382,14402.75248,18710.83747,23440.58516,26902.63989,32905.67768,38648.51772,45706.21475,53848.23859,62393.27908,73536.64323
"NSFTV_84",3065.923321,3918.319472,6280.983804,7758.17889,11277.34142,14156.11222,16645.13848,19165.50716,22848.33582,28412.33747,36153.50182,44766.22323,55028.01102,65827.60105,76726.71475,92669.32192,106649.5291,125763.1432
"NSFTV_85",3642.006654,4563.069472,6841.317138,8493.345556,13188.50809,16524.02888,20110.38848,23467.00716,28366.66915,36326.25413,45052.50182,53140.88989,63993.09435,76137.26772,90874.96475,110984.1553,125920.1957,148113.4766
"NSFTV_86",5253.339987,6357.569472,8399.317138,10622.51222,16364.92476,19000.02888,22013.80515,26489.50716,31614.91915,36120.83747,42663.91849,53744.30656,69402.67768,81221.18439,95210.04809,115747.5719,136727.4457,161856.8099
"NSFTV_87",4751.839987,6176.569472,8610.150471,10030.01222,15096.75809,17172.52888,20014.80515,23228.00716,28989.91915,34166.50413,40638.41849,50416.30656,62464.67768,73554.35105,84913.21475,101459.7386,115875.4457,135644.6432
"NSFTV_88",3101.006654,3457.319472,5679.067138,6851.512223,9298.008091,11805.77888,14531.88848,17069.92382,19518.41915,22690.58747,29606.66849,37867.38989,47519.01102,57695.68439,70003.79809,85982.98859,100264.5291,117740.8932
"NSFTV_89",3245.339987,4485.402805,6873.317138,8182.345556,12921.92476,16069.36222,19412.97182,21903.34049,25724.25248,32395.50413,40272.58516,49700.47323,64604.34435,80449.85105,94936.54809,113902.2386,134414.1124,165074.4766
"NSFTV_9",2887.673321,3590.069472,5356.817138,6366.345556,8875.591425,10551.52888,12305.63848,14975.67382,17110.58582,19662.1708,23824.41849,29664.13989,37519.51102,43695.18439,47746.88142,51445.23859,60710.61241,70250.64323
"NSFTV_90",3627.673321,4811.569472,7403.983804,9134.512223,14259.59142,17767.86222,22245.80515,27578.50716,32393.25248,39496.00413,49526.91849,59575.80656,76692.84435,94036.85105,111009.5481,127885.9053,151891.1124,180056.9766
"NSFTV_91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_92",3065.756654,4020.069472,5946.483804,6523.345556,10033.34142,11737.77888,13267.30515,14957.84049,19084.50248,23241.75413,28823.83516,34986.05656,44623.84435,55375.76772,64482.79809,77988.32192,89460.61241,105558.3932
"NSFTV_93",3007.506654,4040.486139,6091.400471,7559.345556,11856.09142,14521.86222,16962.63848,20535.92382,24164.75248,29046.75413,35772.41849,43988.13989,53848.26102,61811.35105,71141.54809,85183.48859,94368.11241,107722.0599
"NSFTV_94",2249.506654,2570.236139,3851.150471,4652.345556,7041.091425,8287.528883,10709.30515,11990.84049,13715.08582,17476.83747,22556.75182,27447.47323,35827.01102,43965.01772,51061.38142,62732.40526,71745.44575,86446.8099
"NSFTV_96",3330.839987,4206.569472,6374.817138,8246.845556,12869.59142,15632.86222,19264.47182,23137.00716,27939.08582,32653.33747,40642.75182,50871.63989,64437.34435,75359.18439,88290.71475,110720.4053,128362.1124,147220.6432
"NSFTV_97",3998.506654,4513.902805,7887.150471,9499.17889,13233.92476,17361.02888,19968.47182,23041.50716,29533.75248,36376.50413,44240.58516,55196.97323,69069.51102,80381.18439,92961.38142,109355.9053,126805.4457,145051.1432
"NSFTV_98",3100.839987,3736.402805,5738.483804,6703.17889,9372.591425,11477.52888,13725.13848,15850.50716,19296.08582,22842.00413,29289.75182,36559.30656,45082.01102,54280.68439,65768.21475,82736.07192,95853.77908,114050.1432
"NSFTV_99",3249.089987,4125.736139,7113.817138,8437.012223,13101.25809,16576.61222,20233.47182,23562.00716,28910.83582,35414.25413,45356.83516,55414.30656,68842.51102,86515.51772,102026.2148,124394.8219,143858.8624,169871.3932
