"NSFTV.ID","Rep","DayOfImaging","Exp","PSA"
"NSFTV_368","1","7","E2",18801
"NSFTV_368","1","8","E2",22775
"NSFTV_368","1","9","E2",29300
"NSFTV_368","1","10","E2",41339
"NSFTV_368","1","11","E2",48749
"NSFTV_368","1","12","E2",61270
"NSFTV_368","1","13","E2",80447
"NSFTV_368","1","14","E2",95539
"NSFTV_368","1","15","E2",123140
"NSFTV_368","2","7","E2",NA
"NSFTV_368","2","8","E2",NA
"NSFTV_368","2","9","E2",NA
"NSFTV_368","2","10","E2",NA
"NSFTV_368","2","11","E2",NA
"NSFTV_368","2","12","E2",NA
"NSFTV_368","2","13","E2",NA
"NSFTV_368","2","14","E2",NA
"NSFTV_368","2","15","E2",NA
"NSFTV_368","1","7","E3",19513
"NSFTV_368","1","8","E3",25724
"NSFTV_368","1","9","E3",32068
"NSFTV_368","1","10","E3",36001
"NSFTV_368","1","11","E3",42372
"NSFTV_368","1","12","E3",51474
"NSFTV_368","1","13","E3",66151
"NSFTV_368","1","14","E3",77113
"NSFTV_368","1","15","E3",85793
"NSFTV_368","2","7","E3",NA
"NSFTV_368","2","8","E3",NA
"NSFTV_368","2","9","E3",NA
"NSFTV_368","2","10","E3",NA
"NSFTV_368","2","11","E3",NA
"NSFTV_368","2","12","E3",NA
"NSFTV_368","2","13","E3",NA
"NSFTV_368","2","14","E3",NA
"NSFTV_368","2","15","E3",NA
"NSFTV_369","1","7","E1",11443
"NSFTV_369","1","8","E1",15364
"NSFTV_369","1","9","E1",17110
"NSFTV_369","1","10","E1",18213
"NSFTV_369","1","11","E1",20998
"NSFTV_369","1","12","E1",29770
"NSFTV_369","1","13","E1",37257
"NSFTV_369","1","14","E1",47708
"NSFTV_369","1","15","E1",52976
"NSFTV_369","2","7","E1",NA
"NSFTV_369","2","8","E1",NA
"NSFTV_369","2","9","E1",NA
"NSFTV_369","2","10","E1",NA
"NSFTV_369","2","11","E1",NA
"NSFTV_369","2","12","E1",NA
"NSFTV_369","2","13","E1",NA
"NSFTV_369","2","14","E1",NA
"NSFTV_369","2","15","E1",NA
"NSFTV_369","1","7","E2",31760
"NSFTV_369","1","8","E2",38284
"NSFTV_369","1","9","E2",45292
"NSFTV_369","1","10","E2",56229
"NSFTV_369","1","11","E2",74742
"NSFTV_369","1","12","E2",91438
"NSFTV_369","1","13","E2",114666
"NSFTV_369","1","14","E2",140984
"NSFTV_369","1","15","E2",181173
"NSFTV_369","2","7","E2",NA
"NSFTV_369","2","8","E2",NA
"NSFTV_369","2","9","E2",NA
"NSFTV_369","2","10","E2",NA
"NSFTV_369","2","11","E2",NA
"NSFTV_369","2","12","E2",NA
"NSFTV_369","2","13","E2",NA
"NSFTV_369","2","14","E2",NA
"NSFTV_369","2","15","E2",NA
"NSFTV_369","1","7","E3",43507
"NSFTV_369","1","8","E3",50713
"NSFTV_369","1","9","E3",56331
"NSFTV_369","1","10","E3",69952
"NSFTV_369","1","11","E3",87787
"NSFTV_369","1","12","E3",105002
"NSFTV_369","1","13","E3",129969
"NSFTV_369","1","14","E3",160194
"NSFTV_369","1","15","E3",197464
"NSFTV_369","2","7","E3",NA
"NSFTV_369","2","8","E3",NA
"NSFTV_369","2","9","E3",NA
"NSFTV_369","2","10","E3",NA
"NSFTV_369","2","11","E3",NA
"NSFTV_369","2","12","E3",NA
"NSFTV_369","2","13","E3",NA
"NSFTV_369","2","14","E3",NA
"NSFTV_369","2","15","E3",NA
"NSFTV_37","1","7","E1",4265
"NSFTV_37","1","8","E1",5655
"NSFTV_37","1","9","E1",7607
"NSFTV_37","1","10","E1",8633
"NSFTV_37","1","11","E1",11012
"NSFTV_37","1","12","E1",12754
"NSFTV_37","1","13","E1",17162
"NSFTV_37","1","14","E1",23891
"NSFTV_37","1","15","E1",27589
"NSFTV_37","2","7","E1",NA
"NSFTV_37","2","8","E1",NA
"NSFTV_37","2","9","E1",NA
"NSFTV_37","2","10","E1",NA
"NSFTV_37","2","11","E1",NA
"NSFTV_37","2","12","E1",NA
"NSFTV_37","2","13","E1",NA
"NSFTV_37","2","14","E1",NA
"NSFTV_37","2","15","E1",NA
"NSFTV_37","1","7","E2",10242
"NSFTV_37","1","8","E2",11656
"NSFTV_37","1","9","E2",12881
"NSFTV_37","1","10","E2",15795
"NSFTV_37","1","11","E2",20448
"NSFTV_37","1","12","E2",26375
"NSFTV_37","1","13","E2",31069
"NSFTV_37","1","14","E2",39300
"NSFTV_37","1","15","E2",54703
"NSFTV_37","2","7","E2",NA
"NSFTV_37","2","8","E2",NA
"NSFTV_37","2","9","E2",NA
"NSFTV_37","2","10","E2",NA
"NSFTV_37","2","11","E2",NA
"NSFTV_37","2","12","E2",NA
"NSFTV_37","2","13","E2",NA
"NSFTV_37","2","14","E2",NA
"NSFTV_37","2","15","E2",NA
"NSFTV_37","1","7","E3",7747
"NSFTV_37","1","8","E3",9435
"NSFTV_37","1","9","E3",13518
"NSFTV_37","1","10","E3",15836
"NSFTV_37","1","11","E3",17688
"NSFTV_37","1","12","E3",22142
"NSFTV_37","1","13","E3",28408
"NSFTV_37","1","14","E3",38123
"NSFTV_37","1","15","E3",42582
"NSFTV_37","2","7","E3",NA
"NSFTV_37","2","8","E3",NA
"NSFTV_37","2","9","E3",NA
"NSFTV_37","2","10","E3",NA
"NSFTV_37","2","11","E3",NA
"NSFTV_37","2","12","E3",NA
"NSFTV_37","2","13","E3",NA
"NSFTV_37","2","14","E3",NA
"NSFTV_37","2","15","E3",NA
"NSFTV_370","1","7","E1",14090
"NSFTV_370","1","8","E1",17918
"NSFTV_370","1","9","E1",19571
"NSFTV_370","1","10","E1",21129
"NSFTV_370","1","11","E1",27255
"NSFTV_370","1","12","E1",32892
"NSFTV_370","1","13","E1",42990
"NSFTV_370","1","14","E1",64346
"NSFTV_370","1","15","E1",71541
"NSFTV_370","2","7","E1",NA
"NSFTV_370","2","8","E1",NA
"NSFTV_370","2","9","E1",NA
"NSFTV_370","2","10","E1",NA
"NSFTV_370","2","11","E1",NA
"NSFTV_370","2","12","E1",NA
"NSFTV_370","2","13","E1",NA
"NSFTV_370","2","14","E1",NA
"NSFTV_370","2","15","E1",NA
"NSFTV_370","1","7","E2",23682
"NSFTV_370","1","8","E2",29148
"NSFTV_370","1","9","E2",35875
"NSFTV_370","1","10","E2",44146
"NSFTV_370","1","11","E2",53282
"NSFTV_370","1","12","E2",65305
"NSFTV_370","1","13","E2",82895
"NSFTV_370","1","14","E2",98213
"NSFTV_370","1","15","E2",128252
"NSFTV_370","2","7","E2",NA
"NSFTV_370","2","8","E2",NA
"NSFTV_370","2","9","E2",NA
"NSFTV_370","2","10","E2",NA
"NSFTV_370","2","11","E2",NA
"NSFTV_370","2","12","E2",NA
"NSFTV_370","2","13","E2",NA
"NSFTV_370","2","14","E2",NA
"NSFTV_370","2","15","E2",NA
"NSFTV_370","1","7","E3",36719
"NSFTV_370","1","8","E3",49147
"NSFTV_370","1","9","E3",58790
"NSFTV_370","1","10","E3",70588
"NSFTV_370","1","11","E3",86433
"NSFTV_370","1","12","E3",107820
"NSFTV_370","1","13","E3",136409
"NSFTV_370","1","14","E3",158530
"NSFTV_370","1","15","E3",193618
"NSFTV_370","2","7","E3",NA
"NSFTV_370","2","8","E3",NA
"NSFTV_370","2","9","E3",NA
"NSFTV_370","2","10","E3",NA
"NSFTV_370","2","11","E3",NA
"NSFTV_370","2","12","E3",NA
"NSFTV_370","2","13","E3",NA
"NSFTV_370","2","14","E3",NA
"NSFTV_370","2","15","E3",NA
"NSFTV_371","1","7","E1",12341
"NSFTV_371","1","8","E1",15964
"NSFTV_371","1","9","E1",19744
"NSFTV_371","1","10","E1",19856
"NSFTV_371","1","11","E1",25096
"NSFTV_371","1","12","E1",31310
"NSFTV_371","1","13","E1",38848
"NSFTV_371","1","14","E1",52283
"NSFTV_371","1","15","E1",60647
"NSFTV_371","2","7","E1",9360
"NSFTV_371","2","8","E1",11723
"NSFTV_371","2","9","E1",14954
"NSFTV_371","2","10","E1",16870
"NSFTV_371","2","11","E1",19623
"NSFTV_371","2","12","E1",28955
"NSFTV_371","2","13","E1",34923
"NSFTV_371","2","14","E1",41984
"NSFTV_371","2","15","E1",46927
"NSFTV_371","1","7","E2",17634
"NSFTV_371","1","8","E2",23706
"NSFTV_371","1","9","E2",31238
"NSFTV_371","1","10","E2",37272
"NSFTV_371","1","11","E2",43421
"NSFTV_371","1","12","E2",53355
"NSFTV_371","1","13","E2",64968
"NSFTV_371","1","14","E2",77643
"NSFTV_371","1","15","E2",91916
"NSFTV_371","2","7","E2",NA
"NSFTV_371","2","8","E2",NA
"NSFTV_371","2","9","E2",NA
"NSFTV_371","2","10","E2",NA
"NSFTV_371","2","11","E2",NA
"NSFTV_371","2","12","E2",NA
"NSFTV_371","2","13","E2",NA
"NSFTV_371","2","14","E2",NA
"NSFTV_371","2","15","E2",NA
"NSFTV_371","1","7","E3",24415
"NSFTV_371","1","8","E3",31893
"NSFTV_371","1","9","E3",37560
"NSFTV_371","1","10","E3",45434
"NSFTV_371","1","11","E3",56743
"NSFTV_371","1","12","E3",72496
"NSFTV_371","1","13","E3",94049
"NSFTV_371","1","14","E3",119599
"NSFTV_371","1","15","E3",148105
"NSFTV_371","2","7","E3",NA
"NSFTV_371","2","8","E3",NA
"NSFTV_371","2","9","E3",NA
"NSFTV_371","2","10","E3",NA
"NSFTV_371","2","11","E3",NA
"NSFTV_371","2","12","E3",NA
"NSFTV_371","2","13","E3",NA
"NSFTV_371","2","14","E3",NA
"NSFTV_371","2","15","E3",NA
"NSFTV_372","1","7","E1",8984
"NSFTV_372","1","8","E1",10608
"NSFTV_372","1","9","E1",12230
"NSFTV_372","1","10","E1",15930
"NSFTV_372","1","11","E1",19067
"NSFTV_372","1","12","E1",23559
"NSFTV_372","1","13","E1",30399
"NSFTV_372","1","14","E1",44983
"NSFTV_372","1","15","E1",52718
"NSFTV_372","2","7","E1",6641
"NSFTV_372","2","8","E1",8790
"NSFTV_372","2","9","E1",9444
"NSFTV_372","2","10","E1",11227
"NSFTV_372","2","11","E1",13275
"NSFTV_372","2","12","E1",19807
"NSFTV_372","2","13","E1",22743
"NSFTV_372","2","14","E1",30113
"NSFTV_372","2","15","E1",36211
"NSFTV_372","1","7","E2",16117
"NSFTV_372","1","8","E2",21170
"NSFTV_372","1","9","E2",27193
"NSFTV_372","1","10","E2",33483
"NSFTV_372","1","11","E2",40082
"NSFTV_372","1","12","E2",50807
"NSFTV_372","1","13","E2",67592
"NSFTV_372","1","14","E2",85371
"NSFTV_372","1","15","E2",106135
"NSFTV_372","2","7","E2",NA
"NSFTV_372","2","8","E2",NA
"NSFTV_372","2","9","E2",NA
"NSFTV_372","2","10","E2",NA
"NSFTV_372","2","11","E2",NA
"NSFTV_372","2","12","E2",NA
"NSFTV_372","2","13","E2",NA
"NSFTV_372","2","14","E2",NA
"NSFTV_372","2","15","E2",NA
"NSFTV_372","1","7","E3",22481
"NSFTV_372","1","8","E3",28167
"NSFTV_372","1","9","E3",33608
"NSFTV_372","1","10","E3",42135
"NSFTV_372","1","11","E3",51503
"NSFTV_372","1","12","E3",63088
"NSFTV_372","1","13","E3",81632
"NSFTV_372","1","14","E3",95724
"NSFTV_372","1","15","E3",120975
"NSFTV_372","2","7","E3",NA
"NSFTV_372","2","8","E3",NA
"NSFTV_372","2","9","E3",NA
"NSFTV_372","2","10","E3",NA
"NSFTV_372","2","11","E3",NA
"NSFTV_372","2","12","E3",NA
"NSFTV_372","2","13","E3",NA
"NSFTV_372","2","14","E3",NA
"NSFTV_372","2","15","E3",NA
"NSFTV_373","1","7","E1",8975
"NSFTV_373","1","8","E1",10746
"NSFTV_373","1","9","E1",12219
"NSFTV_373","1","10","E1",12283
"NSFTV_373","1","11","E1",17104
"NSFTV_373","1","12","E1",19734
"NSFTV_373","1","13","E1",24956
"NSFTV_373","1","14","E1",29217
"NSFTV_373","1","15","E1",35998
"NSFTV_373","2","7","E1",NA
"NSFTV_373","2","8","E1",NA
"NSFTV_373","2","9","E1",NA
"NSFTV_373","2","10","E1",NA
"NSFTV_373","2","11","E1",NA
"NSFTV_373","2","12","E1",NA
"NSFTV_373","2","13","E1",NA
"NSFTV_373","2","14","E1",NA
"NSFTV_373","2","15","E1",NA
"NSFTV_373","1","7","E2",10892
"NSFTV_373","1","8","E2",13142
"NSFTV_373","1","9","E2",16108
"NSFTV_373","1","10","E2",19263
"NSFTV_373","1","11","E2",19737
"NSFTV_373","1","12","E2",23618
"NSFTV_373","1","13","E2",29801
"NSFTV_373","1","14","E2",36457
"NSFTV_373","1","15","E2",43467
"NSFTV_373","2","7","E2",NA
"NSFTV_373","2","8","E2",NA
"NSFTV_373","2","9","E2",NA
"NSFTV_373","2","10","E2",NA
"NSFTV_373","2","11","E2",NA
"NSFTV_373","2","12","E2",NA
"NSFTV_373","2","13","E2",NA
"NSFTV_373","2","14","E2",NA
"NSFTV_373","2","15","E2",NA
"NSFTV_373","1","7","E3",23947
"NSFTV_373","1","8","E3",30276
"NSFTV_373","1","9","E3",33736
"NSFTV_373","1","10","E3",42176
"NSFTV_373","1","11","E3",55627
"NSFTV_373","1","12","E3",65911
"NSFTV_373","1","13","E3",74097
"NSFTV_373","1","14","E3",84420
"NSFTV_373","1","15","E3",108345
"NSFTV_373","2","7","E3",NA
"NSFTV_373","2","8","E3",NA
"NSFTV_373","2","9","E3",NA
"NSFTV_373","2","10","E3",NA
"NSFTV_373","2","11","E3",NA
"NSFTV_373","2","12","E3",NA
"NSFTV_373","2","13","E3",NA
"NSFTV_373","2","14","E3",NA
"NSFTV_373","2","15","E3",NA
"NSFTV_375","1","7","E1",10448
"NSFTV_375","1","8","E1",10743
"NSFTV_375","1","9","E1",13074
"NSFTV_375","1","10","E1",15102
"NSFTV_375","1","11","E1",19337
"NSFTV_375","1","12","E1",20978
"NSFTV_375","1","13","E1",29602
"NSFTV_375","1","14","E1",37102
"NSFTV_375","1","15","E1",45444
"NSFTV_375","2","7","E1",10061
"NSFTV_375","2","8","E1",12788
"NSFTV_375","2","9","E1",16284
"NSFTV_375","2","10","E1",20033
"NSFTV_375","2","11","E1",23402
"NSFTV_375","2","12","E1",28601
"NSFTV_375","2","13","E1",38687
"NSFTV_375","2","14","E1",48521
"NSFTV_375","2","15","E1",54695
"NSFTV_375","1","7","E2",19794
"NSFTV_375","1","8","E2",21900
"NSFTV_375","1","9","E2",22089
"NSFTV_375","1","10","E2",25944
"NSFTV_375","1","11","E2",30967
"NSFTV_375","1","12","E2",42847
"NSFTV_375","1","13","E2",49188
"NSFTV_375","1","14","E2",62264
"NSFTV_375","1","15","E2",83209
"NSFTV_375","2","7","E2",NA
"NSFTV_375","2","8","E2",NA
"NSFTV_375","2","9","E2",NA
"NSFTV_375","2","10","E2",NA
"NSFTV_375","2","11","E2",NA
"NSFTV_375","2","12","E2",NA
"NSFTV_375","2","13","E2",NA
"NSFTV_375","2","14","E2",NA
"NSFTV_375","2","15","E2",NA
"NSFTV_375","1","7","E3",21909
"NSFTV_375","1","8","E3",25271
"NSFTV_375","1","9","E3",28156
"NSFTV_375","1","10","E3",35750
"NSFTV_375","1","11","E3",39260
"NSFTV_375","1","12","E3",47679
"NSFTV_375","1","13","E3",58548
"NSFTV_375","1","14","E3",70228
"NSFTV_375","1","15","E3",86189
"NSFTV_375","2","7","E3",NA
"NSFTV_375","2","8","E3",NA
"NSFTV_375","2","9","E3",NA
"NSFTV_375","2","10","E3",NA
"NSFTV_375","2","11","E3",NA
"NSFTV_375","2","12","E3",NA
"NSFTV_375","2","13","E3",NA
"NSFTV_375","2","14","E3",NA
"NSFTV_375","2","15","E3",NA
"NSFTV_376","1","7","E1",10172
"NSFTV_376","1","8","E1",11131
"NSFTV_376","1","9","E1",15722
"NSFTV_376","1","10","E1",16737
"NSFTV_376","1","11","E1",18388
"NSFTV_376","1","12","E1",22800
"NSFTV_376","1","13","E1",30109
"NSFTV_376","1","14","E1",35836
"NSFTV_376","1","15","E1",37733
"NSFTV_376","2","7","E1",NA
"NSFTV_376","2","8","E1",NA
"NSFTV_376","2","9","E1",NA
"NSFTV_376","2","10","E1",NA
"NSFTV_376","2","11","E1",NA
"NSFTV_376","2","12","E1",NA
"NSFTV_376","2","13","E1",NA
"NSFTV_376","2","14","E1",NA
"NSFTV_376","2","15","E1",NA
"NSFTV_376","1","7","E2",16673
"NSFTV_376","1","8","E2",17847
"NSFTV_376","1","9","E2",20541
"NSFTV_376","1","10","E2",26092
"NSFTV_376","1","11","E2",28573
"NSFTV_376","1","12","E2",34490
"NSFTV_376","1","13","E2",44510
"NSFTV_376","1","14","E2",54771
"NSFTV_376","1","15","E2",64464
"NSFTV_376","2","7","E2",NA
"NSFTV_376","2","8","E2",NA
"NSFTV_376","2","9","E2",NA
"NSFTV_376","2","10","E2",NA
"NSFTV_376","2","11","E2",NA
"NSFTV_376","2","12","E2",NA
"NSFTV_376","2","13","E2",NA
"NSFTV_376","2","14","E2",NA
"NSFTV_376","2","15","E2",NA
"NSFTV_376","1","7","E3",16953
"NSFTV_376","1","8","E3",22157
"NSFTV_376","1","9","E3",24940
"NSFTV_376","1","10","E3",27172
"NSFTV_376","1","11","E3",35250
"NSFTV_376","1","12","E3",41934
"NSFTV_376","1","13","E3",48995
"NSFTV_376","1","14","E3",59820
"NSFTV_376","1","15","E3",74824
"NSFTV_376","2","7","E3",NA
"NSFTV_376","2","8","E3",NA
"NSFTV_376","2","9","E3",NA
"NSFTV_376","2","10","E3",NA
"NSFTV_376","2","11","E3",NA
"NSFTV_376","2","12","E3",NA
"NSFTV_376","2","13","E3",NA
"NSFTV_376","2","14","E3",NA
"NSFTV_376","2","15","E3",NA
"NSFTV_377","1","7","E1",7071
"NSFTV_377","1","8","E1",7151
"NSFTV_377","1","9","E1",8721
"NSFTV_377","1","10","E1",9646
"NSFTV_377","1","11","E1",10199
"NSFTV_377","1","12","E1",14390
"NSFTV_377","1","13","E1",19479
"NSFTV_377","1","14","E1",25636
"NSFTV_377","1","15","E1",27784
"NSFTV_377","2","7","E1",NA
"NSFTV_377","2","8","E1",NA
"NSFTV_377","2","9","E1",NA
"NSFTV_377","2","10","E1",NA
"NSFTV_377","2","11","E1",NA
"NSFTV_377","2","12","E1",NA
"NSFTV_377","2","13","E1",NA
"NSFTV_377","2","14","E1",NA
"NSFTV_377","2","15","E1",NA
"NSFTV_377","1","7","E2",16833
"NSFTV_377","1","8","E2",20087
"NSFTV_377","1","9","E2",22458
"NSFTV_377","1","10","E2",27700
"NSFTV_377","1","11","E2",35848
"NSFTV_377","1","12","E2",40439
"NSFTV_377","1","13","E2",49037
"NSFTV_377","1","14","E2",57680
"NSFTV_377","1","15","E2",73457
"NSFTV_377","2","7","E2",NA
"NSFTV_377","2","8","E2",NA
"NSFTV_377","2","9","E2",NA
"NSFTV_377","2","10","E2",NA
"NSFTV_377","2","11","E2",NA
"NSFTV_377","2","12","E2",NA
"NSFTV_377","2","13","E2",NA
"NSFTV_377","2","14","E2",NA
"NSFTV_377","2","15","E2",NA
"NSFTV_377","1","7","E3",12077
"NSFTV_377","1","8","E3",13029
"NSFTV_377","1","9","E3",14521
"NSFTV_377","1","10","E3",18832
"NSFTV_377","1","11","E3",23416
"NSFTV_377","1","12","E3",27076
"NSFTV_377","1","13","E3",29034
"NSFTV_377","1","14","E3",36606
"NSFTV_377","1","15","E3",42116
"NSFTV_377","2","7","E3",NA
"NSFTV_377","2","8","E3",NA
"NSFTV_377","2","9","E3",NA
"NSFTV_377","2","10","E3",NA
"NSFTV_377","2","11","E3",NA
"NSFTV_377","2","12","E3",NA
"NSFTV_377","2","13","E3",NA
"NSFTV_377","2","14","E3",NA
"NSFTV_377","2","15","E3",NA
"NSFTV_378","1","7","E1",10916
"NSFTV_378","1","8","E1",14338
"NSFTV_378","1","9","E1",15559
"NSFTV_378","1","10","E1",17270
"NSFTV_378","1","11","E1",19819
"NSFTV_378","1","12","E1",25869
"NSFTV_378","1","13","E1",34398
"NSFTV_378","1","14","E1",44929
"NSFTV_378","1","15","E1",53052
"NSFTV_378","2","7","E1",NA
"NSFTV_378","2","8","E1",NA
"NSFTV_378","2","9","E1",NA
"NSFTV_378","2","10","E1",NA
"NSFTV_378","2","11","E1",NA
"NSFTV_378","2","12","E1",NA
"NSFTV_378","2","13","E1",NA
"NSFTV_378","2","14","E1",NA
"NSFTV_378","2","15","E1",NA
"NSFTV_378","1","7","E2",22152
"NSFTV_378","1","8","E2",21669
"NSFTV_378","1","9","E2",30140
"NSFTV_378","1","10","E2",37417
"NSFTV_378","1","11","E2",47280
"NSFTV_378","1","12","E2",60315
"NSFTV_378","1","13","E2",79559
"NSFTV_378","1","14","E2",101439
"NSFTV_378","1","15","E2",135153
"NSFTV_378","2","7","E2",NA
"NSFTV_378","2","8","E2",NA
"NSFTV_378","2","9","E2",NA
"NSFTV_378","2","10","E2",NA
"NSFTV_378","2","11","E2",NA
"NSFTV_378","2","12","E2",NA
"NSFTV_378","2","13","E2",NA
"NSFTV_378","2","14","E2",NA
"NSFTV_378","2","15","E2",NA
"NSFTV_378","1","7","E3",19566
"NSFTV_378","1","8","E3",24573
"NSFTV_378","1","9","E3",28631
"NSFTV_378","1","10","E3",34436
"NSFTV_378","1","11","E3",40278
"NSFTV_378","1","12","E3",48069
"NSFTV_378","1","13","E3",57737
"NSFTV_378","1","14","E3",68669
"NSFTV_378","1","15","E3",80223
"NSFTV_378","2","7","E3",NA
"NSFTV_378","2","8","E3",NA
"NSFTV_378","2","9","E3",NA
"NSFTV_378","2","10","E3",NA
"NSFTV_378","2","11","E3",NA
"NSFTV_378","2","12","E3",NA
"NSFTV_378","2","13","E3",NA
"NSFTV_378","2","14","E3",NA
"NSFTV_378","2","15","E3",NA
"NSFTV_379","1","7","E1",7753
"NSFTV_379","1","8","E1",8133
"NSFTV_379","1","9","E1",9401
"NSFTV_379","1","10","E1",10865
"NSFTV_379","1","11","E1",12586
"NSFTV_379","1","12","E1",14839
"NSFTV_379","1","13","E1",15970
"NSFTV_379","1","14","E1",18046
"NSFTV_379","1","15","E1",18696
"NSFTV_379","2","7","E1",NA
"NSFTV_379","2","8","E1",NA
"NSFTV_379","2","9","E1",NA
"NSFTV_379","2","10","E1",NA
"NSFTV_379","2","11","E1",NA
"NSFTV_379","2","12","E1",NA
"NSFTV_379","2","13","E1",NA
"NSFTV_379","2","14","E1",NA
"NSFTV_379","2","15","E1",NA
"NSFTV_379","1","7","E2",14837
"NSFTV_379","1","8","E2",18171
"NSFTV_379","1","9","E2",19389
"NSFTV_379","1","10","E2",24787
"NSFTV_379","1","11","E2",33522
"NSFTV_379","1","12","E2",39754
"NSFTV_379","1","13","E2",48170
"NSFTV_379","1","14","E2",62980
"NSFTV_379","1","15","E2",82681
"NSFTV_379","2","7","E2",NA
"NSFTV_379","2","8","E2",NA
"NSFTV_379","2","9","E2",NA
"NSFTV_379","2","10","E2",NA
"NSFTV_379","2","11","E2",NA
"NSFTV_379","2","12","E2",NA
"NSFTV_379","2","13","E2",NA
"NSFTV_379","2","14","E2",NA
"NSFTV_379","2","15","E2",NA
"NSFTV_379","1","7","E3",23180
"NSFTV_379","1","8","E3",31932
"NSFTV_379","1","9","E3",36048
"NSFTV_379","1","10","E3",42068
"NSFTV_379","1","11","E3",50903
"NSFTV_379","1","12","E3",64678
"NSFTV_379","1","13","E3",82417
"NSFTV_379","1","14","E3",96999
"NSFTV_379","1","15","E3",120187
"NSFTV_379","2","7","E3",NA
"NSFTV_379","2","8","E3",NA
"NSFTV_379","2","9","E3",NA
"NSFTV_379","2","10","E3",NA
"NSFTV_379","2","11","E3",NA
"NSFTV_379","2","12","E3",NA
"NSFTV_379","2","13","E3",NA
"NSFTV_379","2","14","E3",NA
"NSFTV_379","2","15","E3",NA
"NSFTV_380","1","7","E1",7851
"NSFTV_380","1","8","E1",8454
"NSFTV_380","1","9","E1",8774
"NSFTV_380","1","10","E1",9663
"NSFTV_380","1","11","E1",12122
"NSFTV_380","1","12","E1",15187
"NSFTV_380","1","13","E1",21742
"NSFTV_380","1","14","E1",27677
"NSFTV_380","1","15","E1",31683
"NSFTV_380","2","7","E1",NA
"NSFTV_380","2","8","E1",NA
"NSFTV_380","2","9","E1",NA
"NSFTV_380","2","10","E1",NA
"NSFTV_380","2","11","E1",NA
"NSFTV_380","2","12","E1",NA
"NSFTV_380","2","13","E1",NA
"NSFTV_380","2","14","E1",NA
"NSFTV_380","2","15","E1",NA
"NSFTV_380","1","7","E2",8226
"NSFTV_380","1","8","E2",10599
"NSFTV_380","1","9","E2",10929
"NSFTV_380","1","10","E2",13199
"NSFTV_380","1","11","E2",17879
"NSFTV_380","1","12","E2",23666
"NSFTV_380","1","13","E2",25936
"NSFTV_380","1","14","E2",29619
"NSFTV_380","1","15","E2",40278
"NSFTV_380","2","7","E2",NA
"NSFTV_380","2","8","E2",NA
"NSFTV_380","2","9","E2",NA
"NSFTV_380","2","10","E2",NA
"NSFTV_380","2","11","E2",NA
"NSFTV_380","2","12","E2",NA
"NSFTV_380","2","13","E2",NA
"NSFTV_380","2","14","E2",NA
"NSFTV_380","2","15","E2",NA
"NSFTV_380","1","7","E3",8222
"NSFTV_380","1","8","E3",8662
"NSFTV_380","1","9","E3",9441
"NSFTV_380","1","10","E3",10752
"NSFTV_380","1","11","E3",12592
"NSFTV_380","1","12","E3",14976
"NSFTV_380","1","13","E3",16146
"NSFTV_380","1","14","E3",20202
"NSFTV_380","1","15","E3",26769
"NSFTV_380","2","7","E3",NA
"NSFTV_380","2","8","E3",NA
"NSFTV_380","2","9","E3",NA
"NSFTV_380","2","10","E3",NA
"NSFTV_380","2","11","E3",NA
"NSFTV_380","2","12","E3",NA
"NSFTV_380","2","13","E3",NA
"NSFTV_380","2","14","E3",NA
"NSFTV_380","2","15","E3",NA
"NSFTV_381","1","7","E1",9421
"NSFTV_381","1","8","E1",10552
"NSFTV_381","1","9","E1",12613
"NSFTV_381","1","10","E1",14526
"NSFTV_381","1","11","E1",17666
"NSFTV_381","1","12","E1",20543
"NSFTV_381","1","13","E1",26244
"NSFTV_381","1","14","E1",35685
"NSFTV_381","1","15","E1",40840
"NSFTV_381","2","7","E1",NA
"NSFTV_381","2","8","E1",NA
"NSFTV_381","2","9","E1",NA
"NSFTV_381","2","10","E1",NA
"NSFTV_381","2","11","E1",NA
"NSFTV_381","2","12","E1",NA
"NSFTV_381","2","13","E1",NA
"NSFTV_381","2","14","E1",NA
"NSFTV_381","2","15","E1",NA
"NSFTV_381","1","7","E2",10452
"NSFTV_381","1","8","E2",13933
"NSFTV_381","1","9","E2",18159
"NSFTV_381","1","10","E2",22857
"NSFTV_381","1","11","E2",28504
"NSFTV_381","1","12","E2",36009
"NSFTV_381","1","13","E2",44918
"NSFTV_381","1","14","E2",54962
"NSFTV_381","1","15","E2",62985
"NSFTV_381","2","7","E2",NA
"NSFTV_381","2","8","E2",NA
"NSFTV_381","2","9","E2",NA
"NSFTV_381","2","10","E2",NA
"NSFTV_381","2","11","E2",NA
"NSFTV_381","2","12","E2",NA
"NSFTV_381","2","13","E2",NA
"NSFTV_381","2","14","E2",NA
"NSFTV_381","2","15","E2",NA
"NSFTV_381","1","7","E3",19155
"NSFTV_381","1","8","E3",20875
"NSFTV_381","1","9","E3",23806
"NSFTV_381","1","10","E3",30464
"NSFTV_381","1","11","E3",40291
"NSFTV_381","1","12","E3",47977
"NSFTV_381","1","13","E3",57105
"NSFTV_381","1","14","E3",70338
"NSFTV_381","1","15","E3",91623
"NSFTV_381","2","7","E3",NA
"NSFTV_381","2","8","E3",NA
"NSFTV_381","2","9","E3",NA
"NSFTV_381","2","10","E3",NA
"NSFTV_381","2","11","E3",NA
"NSFTV_381","2","12","E3",NA
