"Exp","Treatment","Rep","DayOfImaging","PSA","NSFTV.ID"
"E2","Stress",1,5,86383,"NSFTV_169"
"E2","Control",1,6,104901,"NSFTV_169"
"E2","Stress",1,6,98638,"NSFTV_169"
"E2","Stress",1,7,112539,"NSFTV_169"
"E2","Control",1,7,119435,"NSFTV_169"
"E2","Stress",1,8,121889,"NSFTV_169"
"E2","Control",1,8,137615,"NSFTV_169"
"E2","Stress",1,9,128180,"NSFTV_169"
"E2","Control",1,9,144738,"NSFTV_169"
"E2","Control",1,10,174602,"NSFTV_169"
"E2","Stress",1,10,141736,"NSFTV_169"
"E2","Control",1,11,200326,"NSFTV_169"
"E2","Stress",1,11,166533,"NSFTV_169"
"E2","Control",1,12,222262,"NSFTV_169"
"E2","Stress",1,12,186888,"NSFTV_169"
"E2","Stress",1,13,204859,"NSFTV_169"
"E2","Control",1,13,266911,"NSFTV_169"
"E2","Stress",1,14,220488,"NSFTV_169"
"E2","Control",1,14,291506,"NSFTV_169"
"E2","Stress",1,15,236302,"NSFTV_169"
"E2","Control",1,15,311685,"NSFTV_169"
"E2","Control",1,16,308672,"NSFTV_169"
"E2","Stress",1,16,253932,"NSFTV_169"
"E2","Stress",1,17,285319,"NSFTV_169"
"E2","Control",1,17,316923,"NSFTV_169"
"E2","Stress",1,18,315166,"NSFTV_169"
"E2","Control",1,18,317999,"NSFTV_169"
"E2","Stress",1,19,318455,"NSFTV_169"
"E2","Control",1,19,338107,"NSFTV_169"
"E2","Stress",1,20,307595,"NSFTV_169"
"E2","Control",1,20,364448,"NSFTV_169"
"E2","Stress",1,21,174189,"NSFTV_169"
"E2","Control",1,21,370665,"NSFTV_169"
"E3","Control",1,0,40988,"NSFTV_169"
"E3","Stress",1,0,41650,"NSFTV_169"
"E3","Control",1,2,62359,"NSFTV_169"
"E3","Stress",1,2,61493,"NSFTV_169"
"E3","Stress",1,3,69826,"NSFTV_169"
"E3","Control",1,3,67821,"NSFTV_169"
"E3","Stress",1,5,99894,"NSFTV_169"
"E3","Control",1,5,94281,"NSFTV_169"
"E3","Stress",1,6,113450,"NSFTV_169"
"E3","Control",1,6,108380,"NSFTV_169"
"E3","Stress",1,7,121698,"NSFTV_169"
"E3","Control",1,7,122783,"NSFTV_169"
"E3","Stress",1,8,125709,"NSFTV_169"
"E3","Control",1,9,157633,"NSFTV_169"
"E3","Stress",1,9,131226,"NSFTV_169"
"E3","Stress",1,10,138857,"NSFTV_169"
"E3","Control",1,10,178932,"NSFTV_169"
"E3","Stress",1,12,157764,"NSFTV_169"
"E3","Control",1,12,228461,"NSFTV_169"
"E3","Stress",1,13,155756,"NSFTV_169"
"E3","Control",1,13,258946,"NSFTV_169"
"E3","Stress",1,14,156668,"NSFTV_169"
"E3","Control",1,14,286508,"NSFTV_169"
"E3","Stress",1,15,169891,"NSFTV_169"
"E3","Control",1,15,329578,"NSFTV_169"
"E3","Stress",1,16,181060,"NSFTV_169"
"E3","Control",1,16,377248,"NSFTV_169"
"E3","Stress",1,17,184909,"NSFTV_169"
"E3","Control",1,17,430459,"NSFTV_169"
"E3","Stress",1,18,169771,"NSFTV_169"
"E3","Control",1,18,479228,"NSFTV_169"
"E3","Stress",1,19,176198,"NSFTV_169"
"E3","Control",1,19,557693,"NSFTV_169"
"E3","Stress",1,20,183054,"NSFTV_169"
"E3","Control",1,20,632490,"NSFTV_169"
"E3","Stress",1,21,198361,"NSFTV_169"
"E3","Control",1,21,676376,"NSFTV_169"
"E1","Stress",1,0,13505,"NSFTV_17"
"E1","Control",1,0,15195,"NSFTV_17"
"E1","Stress",1,2,20658,"NSFTV_17"
"E1","Control",1,2,24958,"NSFTV_17"
"E1","Stress",1,3,26522,"NSFTV_17"
"E1","Control",1,3,30755,"NSFTV_17"
"E1","Control",1,5,46823,"NSFTV_17"
"E1","Stress",1,5,35921,"NSFTV_17"
"E1","Stress",1,6,44585,"NSFTV_17"
"E1","Control",1,6,57212,"NSFTV_17"
"E1","Stress",1,7,52379,"NSFTV_17"
"E1","Control",1,7,69034,"NSFTV_17"
"E1","Stress",1,8,59733,"NSFTV_17"
"E1","Control",1,8,84806,"NSFTV_17"
"E1","Stress",1,9,65941,"NSFTV_17"
"E1","Control",1,9,101711,"NSFTV_17"
"E1","Control",1,10,113473,"NSFTV_17"
"E1","Stress",1,10,73851,"NSFTV_17"
"E1","Control",1,11,131785,"NSFTV_17"
"E1","Stress",1,11,86744,"NSFTV_17"
"E1","Stress",1,12,95598,"NSFTV_17"
"E1","Control",1,12,149450,"NSFTV_17"
"E1","Stress",1,13,110949,"NSFTV_17"
"E1","Control",1,13,179449,"NSFTV_17"
"E1","Stress",1,14,127694,"NSFTV_17"
"E1","Control",1,14,213266,"NSFTV_17"
"E1","Stress",1,15,147288,"NSFTV_17"
"E1","Control",1,15,246773,"NSFTV_17"
"E1","Stress",1,16,168453,"NSFTV_17"
"E1","Control",1,16,295802,"NSFTV_17"
"E1","Stress",1,17,189865,"NSFTV_17"
"E1","Control",1,17,338600,"NSFTV_17"
"E1","Stress",1,18,200796,"NSFTV_17"
"E1","Control",1,18,385357,"NSFTV_17"
"E1","Stress",1,19,225446,"NSFTV_17"
"E1","Control",1,19,436069,"NSFTV_17"
"E1","Control",1,20,501896,"NSFTV_17"
"E1","Stress",1,20,241935,"NSFTV_17"
"E2","Control",1,0,27797,"NSFTV_17"
"E2","Stress",1,0,33029,"NSFTV_17"
"E2","Control",1,2,35717,"NSFTV_17"
"E2","Stress",1,2,44515,"NSFTV_17"
"E2","Control",1,3,40273,"NSFTV_17"
"E2","Stress",1,3,53822,"NSFTV_17"
"E2","Stress",1,5,68702,"NSFTV_17"
"E2","Control",1,5,61366,"NSFTV_17"
"E2","Stress",1,6,77406,"NSFTV_17"
"E2","Control",1,6,72314,"NSFTV_17"
"E2","Control",1,7,82055,"NSFTV_17"
"E2","Stress",1,7,85188,"NSFTV_17"
"E2","Control",1,8,93105,"NSFTV_17"
"E2","Stress",1,8,99977,"NSFTV_17"
"E2","Control",1,9,113171,"NSFTV_17"
"E2","Stress",1,9,109848,"NSFTV_17"
"E2","Stress",1,10,122686,"NSFTV_17"
"E2","Control",1,10,128697,"NSFTV_17"
"E2","Stress",1,11,134055,"NSFTV_17"
"E2","Control",1,11,151380,"NSFTV_17"
"E2","Stress",1,12,151367,"NSFTV_17"
"E2","Control",1,12,173963,"NSFTV_17"
"E2","Stress",1,13,170444,"NSFTV_17"
"E2","Control",1,13,193033,"NSFTV_17"
"E2","Control",1,14,216197,"NSFTV_17"
"E2","Stress",1,14,180741,"NSFTV_17"
"E2","Control",1,15,242891,"NSFTV_17"
"E2","Stress",1,15,200523,"NSFTV_17"
"E2","Stress",1,16,214439,"NSFTV_17"
"E2","Control",1,16,261915,"NSFTV_17"
"E2","Control",1,17,295520,"NSFTV_17"
"E2","Stress",1,17,235133,"NSFTV_17"
"E2","Stress",1,18,255090,"NSFTV_17"
"E2","Control",1,18,335984,"NSFTV_17"
"E2","Stress",1,19,257230,"NSFTV_17"
"E2","Control",1,19,370022,"NSFTV_17"
"E2","Control",1,20,340608,"NSFTV_17"
"E2","Stress",1,20,209576,"NSFTV_17"
"E2","Control",1,21,370062,"NSFTV_17"
"E2","Stress",1,21,214064,"NSFTV_17"
"E3","Control",1,0,24861,"NSFTV_17"
"E3","Stress",1,0,21624,"NSFTV_17"
"E3","Stress",1,2,35668,"NSFTV_17"
"E3","Control",1,2,37616,"NSFTV_17"
"E3","Control",1,3,45835,"NSFTV_17"
"E3","Stress",1,3,43954,"NSFTV_17"
"E3","Stress",1,5,54717,"NSFTV_17"
"E3","Control",1,5,61085,"NSFTV_17"
"E3","Control",1,6,66243,"NSFTV_17"
"E3","Stress",1,6,59078,"NSFTV_17"
"E3","Control",1,7,76238,"NSFTV_17"
"E3","Stress",1,7,61866,"NSFTV_17"
"E3","Control",1,8,89696,"NSFTV_17"
"E3","Stress",1,8,71782,"NSFTV_17"
"E3","Control",1,9,101337,"NSFTV_17"
"E3","Stress",1,9,81046,"NSFTV_17"
"E3","Control",1,10,108867,"NSFTV_17"
"E3","Stress",1,10,91155,"NSFTV_17"
"E3","Control",1,12,133953,"NSFTV_17"
"E3","Stress",1,12,112484,"NSFTV_17"
"E3","Control",1,13,144937,"NSFTV_17"
"E3","Stress",1,13,118836,"NSFTV_17"
"E3","Control",1,14,159541,"NSFTV_17"
"E3","Stress",1,14,121118,"NSFTV_17"
"E3","Control",1,15,187694,"NSFTV_17"
"E3","Stress",1,15,131037,"NSFTV_17"
"E3","Control",1,16,213242,"NSFTV_17"
"E3","Stress",1,16,139196,"NSFTV_17"
"E3","Control",1,17,236047,"NSFTV_17"
"E3","Stress",1,17,147589,"NSFTV_17"
"E3","Control",1,18,269124,"NSFTV_17"
"E3","Stress",1,18,162758,"NSFTV_17"
"E3","Control",1,19,299365,"NSFTV_17"
"E3","Stress",1,19,173911,"NSFTV_17"
"E3","Stress",1,20,195835,"NSFTV_17"
"E3","Control",1,20,331613,"NSFTV_17"
"E3","Stress",1,21,203453,"NSFTV_17"
"E3","Control",1,21,367662,"NSFTV_17"
"E3","Stress",2,0,20211,"NSFTV_17"
"E3","Control",2,0,21905,"NSFTV_17"
"E3","Control",2,2,33046,"NSFTV_17"
"E3","Stress",2,2,30257,"NSFTV_17"
"E3","Stress",2,3,37412,"NSFTV_17"
"E3","Control",2,3,42214,"NSFTV_17"
"E3","Control",2,5,50615,"NSFTV_17"
"E3","Stress",2,5,50993,"NSFTV_17"
"E3","Stress",2,6,57606,"NSFTV_17"
"E3","Control",2,6,57845,"NSFTV_17"
"E3","Control",2,7,68860,"NSFTV_17"
"E3","Stress",2,7,63616,"NSFTV_17"
"E3","Control",2,8,78699,"NSFTV_17"
"E3","Stress",2,8,67726,"NSFTV_17"
"E3","Control",2,9,88136,"NSFTV_17"
"E3","Stress",2,9,73245,"NSFTV_17"
"E3","Control",2,10,99601,"NSFTV_17"
"E3","Stress",2,10,80235,"NSFTV_17"
"E3","Control",2,11,110341,"NSFTV_17"
"E3","Stress",2,11,82976,"NSFTV_17"
"E3","Control",2,12,124947,"NSFTV_17"
"E3","Stress",2,12,89342,"NSFTV_17"
"E3","Control",2,13,131176,"NSFTV_17"
"E3","Stress",2,13,93452,"NSFTV_17"
"E3","Control",2,14,151843,"NSFTV_17"
"E3","Stress",2,14,98743,"NSFTV_17"
"E3","Control",2,15,177488,"NSFTV_17"
"E3","Stress",2,15,109074,"NSFTV_17"
"E3","Control",2,16,200775,"NSFTV_17"
"E3","Stress",2,16,118688,"NSFTV_17"
"E3","Stress",2,17,130314,"NSFTV_17"
"E3","Control",2,17,226157,"NSFTV_17"
"E3","Control",2,18,263915,"NSFTV_17"
"E3","Stress",2,18,144474,"NSFTV_17"
"E3","Control",2,19,293739,"NSFTV_17"
"E3","Stress",2,19,160057,"NSFTV_17"
"E3","Control",2,20,333044,"NSFTV_17"
"E3","Stress",2,20,172734,"NSFTV_17"
"E3","Control",2,21,388694,"NSFTV_17"
"E3","Stress",2,21,191942,"NSFTV_17"
"E1","Control",1,0,43094,"NSFTV_171"
"E1","Stress",1,0,50508,"NSFTV_171"
"E1","Stress",1,2,76237,"NSFTV_171"
"E1","Control",1,2,64152,"NSFTV_171"
"E1","Control",1,3,74919,"NSFTV_171"
"E1","Stress",1,3,86582,"NSFTV_171"
"E1","Stress",1,5,116224,"NSFTV_171"
"E1","Control",1,5,114239,"NSFTV_171"
"E1","Control",1,6,139723,"NSFTV_171"
"E1","Stress",1,6,129036,"NSFTV_171"
"E1","Control",1,7,162743,"NSFTV_171"
"E1","Stress",1,7,147664,"NSFTV_171"
"E1","Stress",1,8,168763,"NSFTV_171"
"E1","Control",1,8,199450,"NSFTV_171"
"E1","Control",1,9,248981,"NSFTV_171"
"E1","Stress",1,9,187483,"NSFTV_171"
"E1","Stress",1,10,197348,"NSFTV_171"
"E1","Control",1,10,290954,"NSFTV_171"
"E1","Control",1,11,324248,"NSFTV_171"
"E1","Stress",1,11,225645,"NSFTV_171"
"E1","Control",1,12,368903,"NSFTV_171"
"E1","Stress",1,12,257060,"NSFTV_171"
"E1","Stress",1,13,286015,"NSFTV_171"
"E1","Control",1,13,420545,"NSFTV_171"
"E1","Stress",1,14,307958,"NSFTV_171"
"E1","Control",1,14,472178,"NSFTV_171"
"E1","Control",1,15,527094,"NSFTV_171"
"E1","Stress",1,15,332618,"NSFTV_171"
"E1","Control",1,16,621129,"NSFTV_171"
"E1","Stress",1,16,353385,"NSFTV_171"
"E1","Control",1,17,690351,"NSFTV_171"
"E1","Stress",1,17,396345,"NSFTV_171"
"E1","Stress",1,18,412712,"NSFTV_171"
"E1","Control",1,18,754389,"NSFTV_171"
"E1","Stress",1,19,445344,"NSFTV_171"
"E1","Control",1,19,791696,"NSFTV_171"
"E1","Control",1,20,850785,"NSFTV_171"
"E1","Stress",1,20,478304,"NSFTV_171"
"E2","Control",1,0,74927,"NSFTV_171"
"E2","Stress",1,0,72781,"NSFTV_171"
"E2","Control",1,2,115221,"NSFTV_171"
"E2","Stress",1,2,108452,"NSFTV_171"
"E2","Stress",1,3,123760,"NSFTV_171"
"E2","Control",1,3,132321,"NSFTV_171"
"E2","Stress",1,5,141878,"NSFTV_171"
"E2","Control",1,5,175671,"NSFTV_171"
"E2","Stress",1,6,164771,"NSFTV_171"
"E2","Control",1,6,206269,"NSFTV_171"
"E2","Stress",1,7,177313,"NSFTV_171"
"E2","Control",1,7,233226,"NSFTV_171"
"E2","Stress",1,8,201651,"NSFTV_171"
"E2","Control",1,8,268245,"NSFTV_171"
"E2","Control",1,9,298042,"NSFTV_171"
"E2","Stress",1,9,227225,"NSFTV_171"
"E2","Control",1,10,329712,"NSFTV_171"
"E2","Stress",1,10,241475,"NSFTV_171"
"E2","Control",1,11,389146,"NSFTV_171"
"E2","Stress",1,11,275929,"NSFTV_171"
"E2","Control",1,12,428414,"NSFTV_171"
"E2","Stress",1,12,289131,"NSFTV_171"
"E2","Stress",1,13,304528,"NSFTV_171"
"E2","Control",1,13,457061,"NSFTV_171"
"E2","Stress",1,14,324821,"NSFTV_171"
"E2","Control",1,14,499873,"NSFTV_171"
"E2","Stress",1,15,351731,"NSFTV_171"
"E2","Control",1,15,565562,"NSFTV_171"
"E2","Control",1,16,555912,"NSFTV_171"
"E2","Stress",1,16,369505,"NSFTV_171"
"E2","Stress",1,17,381548,"NSFTV_171"
"E2","Control",1,17,588731,"NSFTV_171"
"E2","Stress",1,18,385749,"NSFTV_171"
"E2","Control",1,18,611526,"NSFTV_171"
"E2","Stress",1,19,385346,"NSFTV_171"
"E2","Control",1,19,657744,"NSFTV_171"
"E2","Stress",1,20,409273,"NSFTV_171"
"E2","Control",1,20,659673,"NSFTV_171"
"E2","Control",1,21,745161,"NSFTV_171"
"E2","Stress",1,21,424699,"NSFTV_171"
"E3","Stress",1,0,66057,"NSFTV_171"
"E3","Control",1,0,69741,"NSFTV_171"
"E3","Stress",1,2,95575,"NSFTV_171"
"E3","Control",1,2,99548,"NSFTV_171"
"E3","Stress",1,3,115962,"NSFTV_171"
"E3","Control",1,3,116291,"NSFTV_171"
"E3","Stress",1,5,162162,"NSFTV_171"
"E3","Control",1,5,160092,"NSFTV_171"
"E3","Control",1,6,177489,"NSFTV_171"
"E3","Stress",1,6,170999,"NSFTV_171"
"E3","Control",1,7,199034,"NSFTV_171"
"E3","Stress",1,7,189786,"NSFTV_171"
"E3","Stress",1,8,206370,"NSFTV_171"
"E3","Control",1,8,227506,"NSFTV_171"
"E3","Control",1,9,259688,"NSFTV_171"
"E3","Stress",1,9,225494,"NSFTV_171"
"E3","Control",1,10,287956,"NSFTV_171"
"E3","Stress",1,10,257814,"NSFTV_171"
"E3","Stress",1,11,273799,"NSFTV_171"
"E3","Control",1,11,334974,"NSFTV_171"
"E3","Stress",1,12,292699,"NSFTV_171"
"E3","Control",1,12,361136,"NSFTV_171"
"E3","Control",1,13,375120,"NSFTV_171"
"E3","Stress",1,13,295866,"NSFTV_171"
"E3","Stress",1,14,304083,"NSFTV_171"
"E3","Control",1,14,397885,"NSFTV_171"
"E3","Stress",1,15,330399,"NSFTV_171"
"E3","Control",1,15,423137,"NSFTV_171"
"E3","Stress",1,16,352859,"NSFTV_171"
"E3","Control",1,16,473152,"NSFTV_171"
"E3","Stress",1,17,376400,"NSFTV_171"
"E3","Control",1,17,522022,"NSFTV_171"
"E3","Stress",1,18,415502,"NSFTV_171"
"E3","Control",1,18,596238,"NSFTV_171"
"E3","Control",1,19,672478,"NSFTV_171"
"E3","Stress",1,19,442859,"NSFTV_171"
"E3","Control",1,20,719018,"NSFTV_171"
"E3","Stress",1,20,482730,"NSFTV_171"
"E3","Stress",1,21,537273,"NSFTV_171"
"E3","Control",1,21,786269,"NSFTV_171"
"E1","Control",1,0,39179,"NSFTV_172"
"E1","Stress",1,0,44000,"NSFTV_172"
"E1","Control",1,2,58422,"NSFTV_172"
"E1","Stress",1,2,71968,"NSFTV_172"
"E1","Control",1,3,67979,"NSFTV_172"
"E1","Stress",1,3,84140,"NSFTV_172"
"E1","Control",1,5,100808,"NSFTV_172"
"E1","Stress",1,5,114799,"NSFTV_172"
"E1","Control",1,6,113351,"NSFTV_172"
"E1","Stress",1,6,134952,"NSFTV_172"
"E1","Control",1,7,141562,"NSFTV_172"
"E1","Stress",1,7,155949,"NSFTV_172"
"E1","Control",1,8,179977,"NSFTV_172"
"E1","Stress",1,8,176388,"NSFTV_172"
"E1","Control",1,9,202776,"NSFTV_172"
"E1","Stress",1,9,196218,"NSFTV_172"
"E1","Stress",1,10,219227,"NSFTV_172"
"E1","Control",1,10,236566,"NSFTV_172"
"E1","Stress",1,11,241634,"NSFTV_172"
"E1","Control",1,11,267669,"NSFTV_172"
"E1","Stress",1,12,270919,"NSFTV_172"
"E1","Control",1,12,305985,"NSFTV_172"
"E1","Stress",1,13,290103,"NSFTV_172"
"E1","Control",1,13,357480,"NSFTV_172"
"E1","Stress",1,14,329081,"NSFTV_172"
"E1","Control",1,14,394118,"NSFTV_172"
"E1","Stress",1,15,358517,"NSFTV_172"
"E1","Control",1,15,452058,"NSFTV_172"
"E1","Stress",1,16,387478,"NSFTV_172"
"E1","Control",1,16,505768,"NSFTV_172"
"E1","Stress",1,17,406524,"NSFTV_172"
"E1","Control",1,17,567751,"NSFTV_172"
"E1","Stress",1,18,438730,"NSFTV_172"
"E1","Control",1,18,616215,"NSFTV_172"
"E1","Stress",1,19,469037,"NSFTV_172"
"E1","Control",1,19,662124,"NSFTV_172"
"E1","Stress",1,20,487296,"NSFTV_172"
"E1","Control",1,20,728103,"NSFTV_172"
"E2","Control",1,0,45799,"NSFTV_172"
"E2","Stress",1,0,52386,"NSFTV_172"
"E2","Stress",1,2,72097,"NSFTV_172"
"E2","Control",1,2,56521,"NSFTV_172"
"E2","Stress",1,3,80349,"NSFTV_172"
"E2","Control",1,3,66775,"NSFTV_172"
"E2","Control",1,5,96383,"NSFTV_172"
"E2","Stress",1,5,108707,"NSFTV_172"
"E2","Stress",1,6,126320,"NSFTV_172"
"E2","Control",1,6,116168,"NSFTV_172"
"E2","Stress",1,7,143567,"NSFTV_172"
"E2","Control",1,7,138051,"NSFTV_172"
"E2","Stress",1,8,164498,"NSFTV_172"
"E2","Control",1,8,156024,"NSFTV_172"
"E2","Stress",1,9,172643,"NSFTV_172"
"E2","Control",1,9,192601,"NSFTV_172"
"E2","Stress",1,10,194530,"NSFTV_172"
"E2","Control",1,10,220237,"NSFTV_172"
"E2","Stress",1,11,205817,"NSFTV_172"
"E2","Control",1,11,258355,"NSFTV_172"
"E2","Stress",1,12,217336,"NSFTV_172"
"E2","Control",1,12,300660,"NSFTV_172"
"E2","Stress",1,13,245727,"NSFTV_172"
"E2","Control",1,13,345261,"NSFTV_172"
"E2","Stress",1,14,263708,"NSFTV_172"
"E2","Control",1,14,373523,"NSFTV_172"
"E2","Stress",1,15,287786,"NSFTV_172"
"E2","Control",1,15,411635,"NSFTV_172"
"E2","Stress",1,16,313063,"NSFTV_172"
"E2","Control",1,16,454014,"NSFTV_172"
"E2","Stress",1,17,341060,"NSFTV_172"
"E2","Control",1,17,453809,"NSFTV_172"
"E2","Stress",1,18,303586,"NSFTV_172"
"E2","Control",1,18,440949,"NSFTV_172"
"E2","Stress",1,19,352544,"NSFTV_172"
"E2","Control",1,19,466073,"NSFTV_172"
"E2","Stress",1,20,302422,"NSFTV_172"
"E2","Control",1,20,502044,"NSFTV_172"
"E2","Control",1,21,517768,"NSFTV_172"
"E2","Stress",1,21,329120,"NSFTV_172"
"E2","Control",2,0,46598,"NSFTV_172"
"E2","Stress",2,0,46560,"NSFTV_172"
"E2","Control",2,2,70014,"NSFTV_172"
"E2","Stress",2,2,70684,"NSFTV_172"
