NSFTV.ID,PSA_8_2013,PSA_9_2013,PSA_11_2013,PSA_12_2013,PSA_14_2013,PSA_15_2013,PSA_16_2013,PSA_17_2013,PSA_18_2013,PSA_19_2013,PSA_20_2013,PSA_21_2013,PSA_22_2013,PSA_23_2013,PSA_24_2013,PSA_25_2013,PSA_26_2013,PSA_27_2013,PSA_19_2014,PSA_21_2014,PSA_22_2014,PSA_25_2014,PSA_26_2014,PSA_27_2014,PSA_28_2014,PSA_29_2014,PSA_30_2014,PSA_31_2014,PSA_32_2014,PSA_33_2014,PSA_34_2014,PSA_35_2014,PSA_36_2014,PSA_37_2014,PSA_38_2014,PSA_39_2014,PSA_40_2014,PSA_41_2014
NSFTV_321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSFTV_322,3409.756654,4503.402805,6410.733804,8490.262223,12705.00809,16786.52888,20962.55515,25160.00716,29454.50248,36773.1708,46189.83516,56385.88989,68961.01102,82608.10105,97541.63142,116375.6553,134807.5291,158186.8099,51648.22508,75841.87865,88737.64819,119278.3833,137547.8607,158350.9284,179965.526,207111.5978,231538.5011,261563.1029,284817.6121,318239.4905,348389.8315,378981.9264,420856.1568,460567.9171,489858.5741,517929.4475,549239.0544,593620.7186
NSFTV_323,3079.006654,3916.902805,6219.150471,7392.345556,11399.92476,14586.52888,16802.30515,20205.17382,25460.41915,30363.83747,37603.41849,48951.30656,60031.17768,73106.85105,87093.21475,107370.5719,126926.9457,151526.3099,39225.70394,52879.89503,62625.76313,84616.41262,97096.75195,115969.7943,132793.8615,153371.6223,178513.3449,196599.7803,223589.6067,255638.7025,288658.8544,325049.5934,367107.8642,412384.2869,445869.6618,492492.094,542846.2978,544055.4744
NSFTV_324,2619.673321,3380.402805,4796.650471,6538.345556,9309.758091,10635.02888,13076.47182,15764.17382,18164.91915,21054.50413,26373.91849,32011.80656,38952.84435,48024.51772,56672.04809,66379.90526,78836.61241,92617.47656,36306.20394,51368.06169,60805.76313,79583.91262,89487.08528,102855.9609,118666.3615,132342.4557,143143.3449,161285.6473,180657.1067,199181.2025,216700.0211,241777.7601,265083.6975,295320.6203,323811.1618,360817.7606,384959.2978,435232.8039
NSFTV_325,2809.506654,3520.736139,5488.150471,6299.512223,11296.75809,13516.36222,15324.80515,18420.34049,24889.91915,30830.33747,38321.25182,47045.80656,60800.17768,75823.85105,86867.71475,105661.0719,124406.2791,148032.8099,53208.37061,70975.89503,83052.09646,107155.9126,124251.2519,144836.4609,169891.3615,197107.6223,219488.3449,243341.9806,271596.2734,303004.8692,338230.8544,370815.0934,404616.1975,437286.4536,461105.9951,492652.9273,510438.9644,489438.7244
NSFTV_326,2683.339987,3539.069472,5455.483804,7016.67889,11183.75809,13176.02888,15965.80515,19737.67382,23787.58582,28273.00413,35076.91849,42979.97323,54366.34435,66122.85105,78559.38142,94083.40526,109610.7791,130413.4766,37178.53728,55496.56169,66416.76313,88959.57928,102827.2519,119356.6276,136251.8615,156982.789,177835.0116,206367.314,229292.1067,258157.2025,291991.6877,330518.9268,369590.0308,405103.2869,450168.1618,493800.9273,535387.2978,584840.8039
NSFTV_327,5189.756654,6595.986139,9100.650471,11359.01222,16325.67476,21093.36222,25856.97182,30623.17382,36669.83582,46771.6708,56593.58516,68513.30656,82603.26102,97674.43439,115947.7148,138537.6553,155926.9457,181371.5599,53186.72508,76451.62865,88178.02319,117139.2583,134461.1107,156553.3034,177450.401,202666.4728,229545.6261,270242.6767,290812.4871,325988.3655,361112.8315,398929.3014,444675.0318,493885.7921,536944.3241,585472.5725,620422.4294,629887.3039
NSFTV_328,3989.006654,4561.819472,7323.317138,8492.845556,11275.67476,14079.11222,17047.22182,19168.25716,23224.08582,29785.00413,36237.41849,42430.13989,54720.76102,67730.76772,79136.04809,95377.73859,113605.7791,134199.5599,41215.97508,56684.75365,67774.39819,90575.38326,103090.9857,118123.3034,133360.401,149651.4728,171742.6261,202450.3433,222256.8621,247242.6155,275062.9565,307158.0514,337289.7818,376225.9171,410407.5741,449803.3225,456847.1794,467935.8039
NSFTV_329,3398.423321,4781.652805,7312.067138,9326.92889,14737.25809,18109.27888,22672.47182,27224.17382,31819.33582,39517.83747,48647.25182,59324.80656,73841.51102,91149.76772,107271.5481,129779.6553,149865.5291,176816.8099,54464.85008,76214.75365,89702.64819,121412.5083,139863.4857,163103.9284,193388.026,219785.9728,248340.7511,283909.6029,320495.6121,362588.2405,401064.2065,446722.9264,486928.9068,538182.7921,561383.0741,581993.9475,628972.9294,658583.8436
NSFTV_33,3237.256654,4162.819472,6116.067138,7863.17889,11874.25809,14262.94555,17132.30515,20527.84049,23409.08582,27985.6708,34690.66849,41832.38989,51101.84435,63441.18439,73518.54809,84766.48859,98361.36241,115999.6432,40995.70394,56720.89503,66648.76313,88867.41262,103494.2519,115924.2943,132928.0282,150806.6223,171313.5116,190323.0303,214942.9401,240939.8692,265483.8544,297281.5934,330270.3642,373180.6203,410793.4951,444363.594,473487.1311,466172.9744
NSFTV_330,4623.339987,5781.736139,8676.817138,10784.17889,16248.75809,18875.69555,23459.80515,28402.00716,34291.91915,40697.33747,50805.75182,61768.80656,76966.34435,90333.18439,106399.5481,128016.9053,150292.9457,177260.1432,57218.53728,75260.39503,85625.09646,107492.5793,117031.9186,139103.2943,170853.0282,184433.9557,208615.6783,245998.0303,260101.4401,300183.8692,326444.6877,352783.9268,393111.8642,442759.1203,448213.1618,477271.9273,502724.1311,552639.3039
NSFTV_331,4530.923321,5957.819472,9115.317138,11011.59556,15734.59142,19974.69555,25218.38848,29024.17382,33074.08582,38114.25413,47531.08516,56287.97323,68535.17768,85796.18439,97004.13142,111024.9053,127412.7791,149932.9766,49359.10008,71041.75365,83315.02319,110053.2583,123441.8607,139065.3034,157246.276,176408.5978,201186.5011,226709.6767,250571.6121,276335.6155,308129.2065,345001.9264,379491.2818,421893.4171,464664.6991,513033.8225,544006.1794,584487.3436
NSFTV_332,2475.506654,3076.569472,4668.817138,5565.512223,8727.924758,10407.86222,12455.13848,15445.84049,18485.91915,22044.1708,27846.25182,33769.30656,41672.67768,50394.68439,60451.54809,75679.57192,87600.61241,106414.1432,43408.87061,59728.56169,69347.42979,92358.07928,106534.5853,120468.9609,136957.3615,155907.1223,176490.3449,214479.7803,223548.9401,249976.2025,275318.8544,307190.4268,340393.0308,371040.4536,405687.3285,444450.594,460484.2978,525098.7244
NSFTV_333,2277.589987,2673.902805,4308.317138,5929.512223,7997.508091,9645.028883,12112.55515,13884.34049,16711.83582,19480.50413,25633.41849,31209.88989,39538.01102,47617.51772,56932.63142,68238.90526,79839.36241,93292.8099,27670.47508,38246.92698,43387.14819,54894.25826,63278.61065,73043.55336,82295.40101,95487.72282,107852.2511,118287.6767,126073.167,144689.6155,156398.4565,172620.9264,186342.7818,203303.1671,217272.5741,231248.9475,248144.1794,263664.8436
NSFTV_334,3851.589987,5136.152805,7514.817138,9769.512223,13556.17476,16634.69555,21110.63848,22758.92382,25417.33582,31164.08747,40366.41849,50641.22323,60045.09435,71440.35105,84247.38142,100410.3219,115305.4457,135233.3932,51459.35008,65131.12865,78252.52319,98213.63326,111074.8607,126531.9284,144042.276,163238.3478,182986.8761,218001.3433,222028.9871,246500.2405,256707.7065,279863.5514,304766.9068,337680.4171,359705.0741,386284.5725,423550.5544,455614.9686
NSFTV_335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSFTV_336,3329.256654,4546.486139,7244.067138,8169.012223,13764.50809,16424.02888,19991.97182,24550.67382,30074.16915,36394.50413,45306.33516,55639.97323,68262.34435,85158.43439,101155.2981,119463.5719,139821.2791,166497.1432,48753.60008,67397.12865,79451.02319,104590.7583,117673.7357,136335.0534,159990.401,176398.4728,200154.0011,235229.01,253738.7371,284142.8655,313056.8315,347245.8014,393561.0318,441791.7921,447838.3241,482729.9475,509886.5544,537647.8039
NSFTV_337,4339.506654,5525.236139,9459.650471,11451.17889,18523.92476,23639.02888,28482.30515,35525.50716,43780.75248,55526.50413,69206.25182,80952.97323,103329.011,128546.1844,152210.5481,182733.5719,212001.2791,249157.8099,67142.37061,97889.89503,114124.2631,148881.0793,161500.0853,186887.2943,207831.3615,223132.8593,244478.0116,284419.314,316077.7734,357220.2025,389272.0211,431637.9268,477662.1975,499444.2869,501200.1618,536492.594,561988.6311,650587.9744
NSFTV_338,2794.756654,3300.486139,5157.067138,6173.42889,8152.341425,10267.77888,12156.63848,14606.50716,17579.50248,21081.08747,27654.83516,33180.38989,41277.76102,50671.35105,60242.38142,75877.48859,88943.52908,104167.5599,29857.22508,41310.62865,47041.64819,60963.38326,71048.11065,81069.17836,93068.40101,103865.8478,115256.6261,129520.8529,139464.6121,158072.8655,174391.2065,191360.5514,211911.7818,236605.1671,259583.5741,278432.8225,305441.5544,335713.4686
NSFTV_339,4723.006654,5817.236139,8587.400471,10721.01222,15251.92476,19969.94555,24756.63848,27649.25716,33366.91915,41563.08747,50421.91849,61038.30656,76658.09435,91297.43439,107467.3814,129295.4053,149169.5291,173681.5599,52177.60008,76981.62865,87081.46449,118308.7583,132533.4857,154099.6784,174356.151,193870.4728,223404.8761,243444.01,277120.4871,305153.7405,334052.0815,357818.6764,397882.9068,448581.1671,482097.4491,516219.3225,554246.6794,602357.1372
NSFTV_34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSFTV_340,4320.173321,5581.069472,9101.317138,10537.67889,16274.42476,20854.36222,24989.80515,29455.17382,35418.25248,43346.83747,53695.25182,63651.80656,79273.01102,94376.85105,107796.0481,128483.5719,149728.1124,171767.3099,54989.03728,74575.56169,87106.76313,111262.9126,122964.4186,141189.2943,155132.8615,173140.9557,191291.5116,212019.314,234507.7734,254569.8692,270787.6877,301097.4268,331503.3642,362028.6203,399194.6618,433868.7606,472415.6311,505512.3039
NSFTV_341,5094.506654,6919.902805,10317.31714,12485.84556,16818.92476,21345.19555,25868.47182,28946.50716,34373.91915,42500.83747,51235.25182,61310.47323,75032.51102,87531.85105,102748.0481,121846.2386,139338.9457,162218.3099,52143.20394,74182.89503,85203.59646,110439.746,123814.5853,138646.4609,156034.0282,175690.289,198353.6783,219758.1473,244721.6067,271141.8692,301086.1877,338001.5934,375420.5308,418582.6203,465065.9951,503983.7606,534536.2978,574659.9705
NSFTV_342,3143.673321,3878.236139,6001.483804,7101.67889,11356.92476,13814.69555,17022.80515,20189.34049,24551.58582,30789.50413,38554.75182,47948.13989,62063.34435,73278.18439,88813.71475,108155.4053,128468.1124,147898.1432,38267.37061,53179.22836,58919.42979,78386.57928,90404.75195,106194.1276,122792.3615,146936.289,164307.1783,183320.7803,211892.1067,237556.7025,258371.5211,292534.2601,317668.0308,350884.6203,391381.1618,436297.2606,447696.2978,499502.8039
NSFTV_343,3237.839987,4214.402805,6901.650471,8327.845556,12146.92476,16164.69555,18773.97182,20604.84049,26108.41915,33110.1708,42045.75182,47961.30656,58777.84435,75341.85105,90667.71475,104602.0719,117550.7791,141835.8099,41631.20394,55763.22836,67218.09646,88603.74595,101488.9186,117640.7943,132489.3615,151622.289,168625.3449,191063.6473,206746.2734,231042.3692,260999.0211,291266.2601,323298.5308,361072.9536,391634.6618,426401.2606,452340.2978,485140.8039
NSFTV_344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSFTV_345,3723.506654,5058.069472,7870.150471,8987.345556,14114.42476,15609.36222,17115.80515,20460.34049,25561.75248,29882.83747,35819.58516,43612.30656,52797.84435,62270.51772,71686.71475,85776.57192,99778.44575,116753.9766,39037.87061,54602.22836,65699.09646,86317.91262,99326.41862,115285.7943,129188.1948,147388.6223,167878.6783,184329.4806,204017.7734,224926.8692,250617.8544,275429.2601,310200.5308,340748.6203,366091.9951,401883.7606,435480.6311,417368.7244
NSFTV_346,5403.839987,6751.236139,11105.9838,13308.51222,19983.09142,24792.02888,29816.47182,35141.84049,42398.91915,49321.50413,60766.91849,74117.80656,93070.84435,112398.8511,131923.0481,157880.2386,185173.7791,217206.9766,54090.20394,74684.89503,88051.09646,114725.5793,127898.2062,145058.4609,166357.0282,188947.1223,212119.1783,239529.814,268895.9401,299632.5359,333500.6877,371553.4268,415468.0308,457522.4536,499220.6618,533702.7606,551346.6311,579992.4705
NSFTV_347,3929.006654,5108.902805,7570.317138,9642.845556,14476.09142,16995.69555,19892.63848,25074.67382,30496.25248,36749.83747,43178.58516,55253.30656,69124.17768,80374.35105,95457.71475,118743.4053,137277.1124,161673.1432,47100.53728,68198.56169,81744.76313,104551.5793,117848.9186,142007.1276,165334.1948,190476.789,213755.3449,245262.1473,273280.4401,309056.0359,350135.6877,391782.7601,440113.1975,484800.6203,524582.6618,566956.2606,613251.1311,673531.4705
NSFTV_348,4440.089987,5519.986139,9068.317138,10785.34556,15947.84142,20656.61222,25923.55515,30527.00716,36368.50248,45402.6708,56347.66849,69862.13989,86622.26102,105329.1844,123863.5481,151526.4053,174190.2791,202110.7266,52007.22508,76617.87865,89898.89819,122451.8833,142259.9857,164761.8034,187883.776,210304.3478,233552.2511,251131.1767,285021.8621,309095.4905,335351.4565,366118.3014,398595.7818,446772.2921,475796.6991,502530.4475,550019.8044,588833.3436
NSFTV_349,3704.492133,4644.482162,7109.387152,8549.841394,13335.51235,16445.20572,21256.63122,25125.25762,29559.98232,37200.24576,48084.8266,59567.72494,73370.07127,91691.74848,109354.4303,134331.2033,155381.2769,186029.9323,49889.20394,72884.72836,87817.59646,120034.5793,135777.5853,158582.6276,187556.3615,217268.6223,247549.5116,288324.2803,311661.2734,351403.0359,378275.8544,425201.9268,463513.6975,513005.7869,537722.6618,583028.4273,605534.6311,666846.4705
NSFTV_35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSFTV_350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSFTV_352,5194.173321,6224.402805,9460.150471,11982.84556,18525.25809,22030.02888,27592.80515,33692.84049,40301.91915,49156.33747,61127.91849,76951.47323,93549.84435,110186.3511,126041.8814,151085.9053,178998.6124,205525.3099,63082.37061,84340.56169,97984.92979,124467.0793,139656.9186,164490.1276,188089.3615,211670.6223,226133.8449,269979.6473,287578.7734,328135.3692,369297.8544,407237.4268,442983.0308,483547.2869,518449.3285,568759.094,591153.1311,634343.8039
NSFTV_353,2794.589987,3640.569472,6392.067138,7654.42889,12679.84142,15973.77888,17808.13848,20673.17382,26813.41915,31735.75413,37671.50182,47470.97323,61277.34435,72307.10105,81987.63142,98241.07192,111711.6957,130753.3099,38618.97508,52972.25365,61596.39819,80806.75826,92451.86065,103766.5534,120357.151,136830.7228,154489.8761,174559.9779,191470.2371,214251.6155,238515.9565,270076.9264,304485.4068,340890.5421,374576.9491,410338.8225,442012.4294,432053.9705
NSFTV_355,3561.339987,4285.736139,7397.650471,9174.512223,13688.75809,16822.36222,20413.30515,23956.00716,27870.91915,33800.33747,40390.41849,49257.63989,63350.01102,74478.01772,86799.54809,103155.2386,121089.7791,139639.4766,40870.53728,57955.39503,68334.42979,89498.57928,100249.4186,115368.7943,137086.8615,147063.789,168013.1783,180855.2803,211207.1067,241961.5359,260486.6877,280252.0934,305659.0308,334172.9536,365965.1618,387235.594,425582.9644,462459.6372
NSFTV_356,4370.173321,5255.736139,8310.483804,10703.67889,15860.75809,20884.36222,25669.97182,29394.67382,37086.08582,45858.00413,56941.75182,67111.80656,86220.01102,105427.6844,119910.8814,144652.7386,171126.7791,199597.8099,74380.03728,110486.5617,127414.2631,162191.9126,186720.4186,223458.9609,246736.0282,273232.6223,288055.6783,341229.9806,371229.1067,412828.2025,457769.0211,518063.5934,565650.6975,606438.1203,637583.8285,685238.594,701524.6311,712477.9705
NSFTV_357,4078.006654,5189.236139,8889.900471,10086.09556,15621.17476,18592.52888,21199.30515,24541.59049,29925.66915,36417.33747,41851.75182,50345.88989,64098.51102,75953.51772,88287.29809,107620.0719,122254.2791,143487.0599,47342.47508,70701.50365,80030.02319,104081.5083,118032.8607,133992.3034,155488.651,177431.7228,197102.2511,219364.7279,238183.9871,260337.6155,284528.8315,315381.9264,345146.9068,381339.5421,415155.1991,441250.3225,470571.8044,503329.9686
NSFTV_358,3596.923321,5066.319472,7056.067138,8091.345556,13756.00809,15374.11222,19022.63848,24121.59049,30191.58582,35508.4208,43136.25182,56726.80656,69898.42768,83454.93439,101095.2148,124800.2386,142376.6124,170134.9766,43092.85008,59136.12865,65970.64819,86986.75826,98916.48565,110930.9284,130345.526,148619.9728,163980.7511,183681.01,204282.9594,227287.9905,252517.8315,281069.6764,315039.6568,351948.4171,373740.3241,408081.0725,425726.1794,437605.6372
NSFTV_359,1384.173321,1766.402805,2999.317138,3658.012223,5694.924758,6714.528883,8485.805151,9927.840491,13232.25248,16085.83747,20834.25182,25716.80656,33737.51102,41913.01772,49694.38142,61032.07192,71576.11241,85045.3099,31871.87061,44669.39503,53178.92979,74119.91262,83458.75195,96796.79426,111550.8615,126809.1223,144687.6783,149913.7803,182729.7734,202535.5359,223435.8544,250884.9268,271298.5308,309298.7869,336522.4951,365475.9273,401875.6311,432846.1372
NSFTV_36,2660.506654,3143.402805,4814.650471,5791.012223,7264.091425,8383.19555,10789.97182,11311.50716,12929.08582,14387.1708,18700.25182,23467.63989,28817.01102,32498.85105,37770.38142,47449.57192,53842.44575,63057.14323,20852.03728,26559.22836,32568.26313,39016.07928,44461.41862,50128.96093,58495.86151,66029.45567,73334.51161,75339.28027,92962.10673,107022.8692,120789.8544,136242.2601,152607.8642,170014.9536,184320.6618,197371.9273,204205.6311,219716.8039
NSFTV_360,3428.339987,4406.402805,7532.150471,9145.67889,13818.42476,17242.19555,20742.80515,24362.17382,31070.08582,38821.83747,47444.41849,59039.97323,73484.01102,87915.01772,103866.5481,127576.5719,152718.2791,181218.4766,46289.87061,61545.39503,73263.92979,100939.5793,118156.2519,136478.4609,156875.1948,183282.789,208703.6783,226785.0303,265860.2734,308170.3692,347830.3544,385090.0934,428081.3642,484359.6203,543860.9951,596409.4273,650044.4644,700813.9705
NSFTV_361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSFTV_363,3025.339987,3536.236139,5376.983804,6153.012223,7234.758091,8587.19555,11032.80515,11950.17382,14541.58582,18141.33747,22665.25182,26627.97323,33974.01102,41157.51772,47814.88142,53750.23859,62056.61241,70203.8099,28710.70394,39112.22836,45824.09646,59174.91262,64953.41862,75501.29426,86106.52817,99916.789,111746.3449,125430.9806,138930.6067,154294.2025,171719.5211,194089.0934,214324.5308,241713.2869,264873.8285,289136.7606,319503.1311,346238.9705
NSFTV_364,3223.839987,3625.736139,5846.650471,7514.512223,9589.424758,11916.69555,15559.80515,17784.17382,21225.75248,25307.33747,33860.58516,40244.80656,46920.84435,56425.68439,66347.04809,80705.73859,91319.44575,106114.9766,34853.03728,48487.22836,58103.92979,75957.74595,86181.08528,100182.4609,116472.5282,133448.6223,150292.3449,167003.6473,180536.2734,202983.7025,219381.6877,243078.4268,265321.1975,292279.2869,313953.8285,348913.7606,367216.2978,399698.4705
NSFTV_365,2667.506654,3243.402805,4814.067138,5915.42889,8844.924758,10587.77888,13216.13848,15550.75716,18504.41915,22769.33747,27622.00182,35551.97323,43710.92768,50088.60105,58358.21475,73018.15526,83170.19575,97436.5599,31456.97508,43878.12865,49821.77319,66183.00826,76241.86065,86223.42836,100781.026,115189.7228,129953.0011,157948.6767,166514.2371,189892.1155,209882.7065,232553.8014,259786.9068,289476.2921,318553.4491,354691.8225,384529.9294,377119.1372
NSFTV_366,2120.673321,2532.986139,3561.733804,4550.67889,6725.591425,8293.44555,10680.55515,12356.59049,14834.33582,17539.4208,22509.91849,28316.97323,35309.26102,42710.60105,50476.79809,62776.15526,73392.44575,84447.64323,29283.35008,41109.75365,47916.39819,63590.50826,73829.98565,85387.30336,97281.52601,112688.8478,128534.6261,144670.3529,158423.4871,176729.9905,196554.2065,221424.0514,244949.4068,274386.4171,302507.5741,332779.9475,363639.8044,402492.9686
NSFTV_367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSFTV_368,3879.006654,4971.402805,8529.150471,9388.012223,14476.92476,17118.69555,20765.30515,24534.17382,30462.75248,36393.83747,43618.91849,56296.47323,68294.84435,79175.68439,93389.54809,107836.5719,121887.4457,137384.3099,36665.03728,51412.56169,59653.26313,81389.41262,91698.25195,102785.7943,116032.1948,132538.289,150512.3449,186311.5303,186710.1067,205862.0359,229940.0211,251414.7601,281698.0308,314199.6203,345654.8285,377892.9273,401216.1311,449344.6372
NSFTV_369,5778.506654,7126.902805,11114.4838,14225.51222,20566.09142,26937.52888,32458.63848,36702.17382,44386.58582,55588.83747,67640.41849,83130.63989,102281.8443,125261.1844,144765.7148,172068.2386,201807.6124,236750.1432,66270.87061,93144.56169,111337.5965,154508.746,174194.9186,203675.6276,234367.3615,265740.789,297576.5116,342226.0303,374153.6067,412979.0359,449443.0211,485890.4268,531664.1975,582087.7869,603716.1618,643827.594,708080.4644,757005.3039
NSFTV_37,1839.006654,2382.569472,3853.483804,4586.67889,6878.924758,7793.028883,9437.138484,11865.00716,14942.25248,17855.00413,23122.58516,28710.47323,36903.34435,44758.35105,51940.04809,64751.57192,75291.77908,89294.3099,34098.53728,46262.56169,53659.42979,69372.07928,80209.58528,92867.96093,105089.5282,123104.289,138184.1783,152756.314,168759.2734,191511.8692,211301.6877,236284.2601,262471.6975,294974.7869,325892.8285,352548.4273,382969.4644,425637.3039
NSFTV_370,6157.506654,7639.069472,11413.65047,13840.67889,19369.75809,23104.69555,29258.47182,33831.50716,40878.58582,48949.83747,60176.58516,74998.97323,92555.84435,112028.8511,127017.8814,154767.4053,178091.2791,210195.6432,58768.03728,83551.89503,99121.76313,126454.4126,146627.2519,166037.9609,191065.6948,218162.9557,240420.6783,297339.0303,302598.2734,339772.3692,379487.1877,425677.9268,470847.1975,519599.9536,555644.9951,578175.594,600051.6311,634512.8039
NSFTV_371,3408.923321,4389.652805,7126.650471,9029.095556,14034.09142,17053.69555,22164.97182,26802.92382,32033.83582,38284.58747,47477.25182,59411.63989,74037.76102,88810.01772,105321.9648,130354.8219,146898.4457,174507.3932,50098.47508,70469.87865,82207.14819,111719.6333,123886.4857,141254.0534,161473.026,181024.4728,210498.6261,230110.8433,270767.1121,293632.9905,325682.5815,362650.0514,405193.9068,445934.6671,498043.3241,536248.1975,583291.1794,605612.8436
NSFTV_372,3177.673321,4113.652805,6287.983804,7402.512223,12073.92476,14906.11222,18864.55515,22753.50716,27977.66915,34108.50413,42906.33516,54412.55656,67901.92768,83812.01772,101559.1314,127250.9886,150084.6957,181962.4766,39177.85008,55868.62865,67389.77319,93743.38326,107553.9857,123117.3034,142316.401,164169.3478,187024.0011,200922.51,240584.2371,275554.8655,304647.5815,335613.8014,377218.7818,418338.6671,466324.8241,517482.5725,556365.8044,602753.0936
NSFTV_373,3077.173321,4037.236139,6445.650471,7655.345556,11653.59142,15045.36222,17334.13848,20177.00716,24517.08582,30476.6708,36969.75182,44068.97323,52048.17768,66110.01772,74082.88142,88080.90526,101047.7791,119497.8099,39206.20394,52902.39503,60199.92979,79829.41262,92152.91862,107180.6276,120704.0282,135673.9557,149119.5116,163377.5303,187446.4401,208768.0359,226992.6877,249584.7601,272753.5308,296838.4536,318627.9951,349554.9273,383541.7978,407961.6372
NSFTV_375,4250.506654,5547.152805,8218.817138,9717.92889,15794.25809,18997.02888,22361.63848,25254.09049,31179.83582,36040.25413,44531.16849,53819.55656,65224.42768,80231.85105,93995.71475,111411.7386,125810.0291,144041.8099,41394.47508,56344.87865,64488.52319,82253.13326,91450.86065,103315.9284,119719.026,135593.2228,155774.8761,191080.3433,192922.4871,218250.7405,243070.0815,271932.4264,295382.6568,326131.1671,361182.8241,386843.3225,420406.3044,464624.3436
NSFTV_376,3431.006654,4373.736139,6599.650471,8084.67889,12926.75809,14968.52888,16969.80515,20382.00716,24342.08582,28647.00413,34201.91849,43318.63989,54214.67768,62437.35105,71666.54809,89344.07192,105988.9457,121645.6432,38367.70394,55543.56169,61690.09646,74475.74595,84594.75195,93593.96093,109494.3615,122972.4557,142911.6783,160693.314,176864.7734,198280.8692,205956.8544,220128.7601,242742.5308,278391.2869,304647.9951,334636.4273,340855.6311,361643.4744
NSFTV_377,2834.506654,3662.902805,5813.150471,6243.67889,9664.591425,11613.69555,12818.63848,14527.50716,18011.41915,23005.50413,27747.25182,33770.80656,41404.34435,50519.01772,59358.54809,71441.90526,84042.44575,99264.14323,35271.20394,50890.22836,58898.42979,75020.41262,83363.58528,97536.1276,112229.8615,129894.789,150304.0116,169130.814,188386.6067,204580.0359,224649.8544,255102.5934,283027.5308,315995.4536,349872.6618,641971.9273,677662.6311,458991.9705
NSFTV_378,3822.506654,4892.069472,7783.817138,9487.012223,14430.59142,17773.36222,21430.63848,25644.00716,30742.25248,37171.1708,45396.75182,57418.97323,71362.34435,86425.01772,101143.5481,117479.7386,138569.9457,164474.3099,51544.37061,73023.56169,85590.26313,113101.246,128025.7519,145549.1276,164460.5282,190030.789,218076.0116,263475.5303,266800.4401,300422.0359,336467.0211,368878.0934,399611.3642,450417.4536,454789.9951,484369.094,513790.2978,548586.9705
NSFTV_379,3237.839987,4425.236139,6479.817138,7896.67889,12125.75809,15684.86222,19492.30515,22372.17382,26157.41915,31444.6708,39527.91849,48011.30656,60325.84435,73487.35105,88643.21475,107378.2386,127620.6124,152523.3099,42245.20394,60294.06169,68127.59646,86556.24595,96179.08528,109243.1276,127672.5282,147421.9557,170973.5116,179525.7803,217932.9401,247889.8692,271800.8544,300406.4268,342693.3642,377678.1203,420357.9951,466826.594,503568.2978,508947.9744
NSFTV_380,2633.173321,3141.236139,4494.483804,5154.345556,7208.924758,8075.528883,9574.305151,10376.00716,12605.75248,16195.33747,19968.08516,23423.13989,29038.01102,35942.18439,43206.21475,50765.73859,60445.77908,73391.47656,25701.20394,39289.56169,47213.09646,62484.57928,68590.08528,77590.46093,92196.02817,105036.6223,117111.8449,127271.1473,140240.7734,157494.0359,172186.3544,190653.5934,211576.3642,238292.9536,263994.3285,293383.094,325439.6311,356017.4705
