"NSFTV.ID","PSA_19_2014","PSA_21_2014","PSA_22_2014","PSA_25_2014","PSA_26_2014","PSA_27_2014","PSA_28_2014","PSA_29_2014","PSA_30_2014","PSA_31_2014","PSA_32_2014","PSA_33_2014","PSA_34_2014","PSA_35_2014","PSA_36_2014","PSA_37_2014","PSA_38_2014","PSA_39_2014","PSA_40_2014","PSA_41_2014"
"NSFTV_49",50648.66796,71295.07178,81758.19841,110679.7244,126755.5804,143691.3501,162536.3822,185744.9401,209046.3218,238078.9806,259686.4436,290204.109,321230.4578,353751.181,391798.1053,429397.0469,463872.2808,502477.4476,548388.6094,595344.2431
"NSFTV_5",34857.66796,47169.44678,54557.32341,72413.97439,85276.83043,99242.60014,111894.3822,127292.5651,144684.6968,152788.6473,175569.0686,197040.484,213309.7078,233442.681,247839.6166,284681.6719,309589.6558,331476.1976,358563.9844,386206.1181
"NSFTV_50",34577.16796,44484.94678,50930.57341,70331.97439,79436.83043,88747.10014,101919.3822,116364.6901,133727.1968,140822.9806,164027.4436,185791.359,205074.4578,228038.556,249617.6053,275136.1719,299046.0308,321159.1976,342825.7344,352885.6181
"NSFTV_51",34956.37061,45393.72836,52377.59646,69351.07928,79557.75195,89266.29426,99987.19484,116840.9557,130340.5116,147831.2803,163655.6067,186079.0359,208259.3544,230773.4268,255358.6975,286067.4536,312968.8285,340586.2606,362331.4644,377871.9744
"NSFTV_52",34148.37061,49537.22836,56200.42979,74698.91262,87218.41862,99811.29426,114037.1948,133456.6223,151290.8449,170320.2803,186954.7734,210614.0359,233844.3544,260644.7601,287044.8642,310412.1203,338963.1618,361694.4273,393519.6311,423955.8039
"NSFTV_53",50185.03728,65771.39503,73670.26313,94613.57928,105537.2519,116139.2943,132356.5282,147837.4557,164562.1783,183982.9806,202262.1067,220843.7025,243600.1877,266419.0934,290045.0308,316226.2869,348140.3285,387198.4273,424068.9644,458674.9705
"NSFTV_54",34469.16796,42365.69678,48275.57341,63501.47439,69602.20543,80484.22514,94604.75716,106735.3151,120470.8218,134999.1473,156464.4436,176186.609,195716.3328,220452.181,244375.1053,273892.7969,302824.2808,328081.5726,356725.9844,386387.7431
"NSFTV_55",52886.04296,68901.57178,78344.57341,99260.97439,109533.7054,125398.7251,143858.2572,159281.3151,184787.3218,211307.314,217554.1936,241542.859,261973.8328,289110.681,305486.9803,338305.0469,355223.2808,383501.3226,395623.4844,424786.3681
"NSFTV_56",36011.20394,52204.56169,58742.76313,77271.74595,92439.91862,106384.9609,122454.1948,139659.9557,158327.8449,201497.5303,201897.6067,226309.3692,248699.8544,279970.2601,311027.3642,345479.7869,375567.3285,414192.9273,448662.4644,460233.9744
"NSFTV_57",56757.20394,73777.89503,84413.42979,112206.0793,127645.4186,146955.4609,168594.6948,188725.789,210067.6783,229258.7803,252155.4401,279044.0359,305194.6877,332384.0934,361536.0308,392118.2869,427915.9951,453320.094,495582.7978,514850.3039
"NSFTV_58",60782.91796,81465.07178,96624.82341,122564.4744,138159.7054,155821.4751,176945.6322,199630.8151,223188.6968,252185.814,272716.8186,298846.984,327718.5828,361094.806,395663.1053,434014.2969,470502.1558,514236.5726,545675.1094,580676.8681
"NSFTV_59",52042.20394,75577.72836,85213.92979,106728.4126,119916.4186,131069.9609,163666.3615,176119.289,202428.1783,249476.2803,257385.2734,279367.8692,290983.5211,311871.7601,342966.3642,358173.2869,387147.6618,400596.594,419011.9644,394151.9744
"NSFTV_6",27978.66796,39889.82178,44661.44841,55511.47439,63839.58043,73620.35014,86594.25716,97926.81507,110204.4468,122993.9806,140245.5686,159152.734,178150.2078,199921.556,219138.2303,239313.2278,266208.4058,292493.0726,317557.9844,319905.8366
"NSFTV_60",37138.53728,51737.56169,59720.59646,79659.74595,89484.25195,102680.7943,119083.6948,132605.789,146829.6783,162174.814,180303.1067,208093.7025,222590.6564,254758.5934,279747.5308,318550.6203,349809.1618,389971.094,427068.1311,487782.2244
"NSFTV_61",52723.53728,70367.89503,79181.59646,101954.246,115189.9186,125989.9609,143621.5282,170555.9557,202603.1783,244412.7803,254524.4401,281737.3692,301454.6877,329602.4268,349854.6975,410617.6203,408757.8285,433911.594,448275.2978,483966.4705
"NSFTV_616",49183.03728,67124.06169,78298.76313,106004.5793,120033.7519,140322.9609,162770.3615,187405.9557,213054.5116,246032.5303,266765.2734,300105.7025,329725.6877,361035.4268,400460.6975,440922.2869,482641.3285,525459.594,545996.4644,590740.3039
"NSFTV_618",24751.70394,31719.72836,36215.92979,48552.07928,55572.91862,62223.6276,73490.02817,84643.62234,96929.34495,103653.5303,121879.4401,139307.3692,154420.0211,173401.4268,193224.0308,214925.9536,236889.1618,255875.094,280944.7978,296546.2244
"NSFTV_619",26414.22508,37356.87865,43266.39819,56653.25826,64774.61065,74899.55336,85799.27601,95623.34782,110293.2511,124032.9779,137407.8621,153367.1155,174601.3315,194944.0514,217993.2818,247323.6671,272950.3241,302490.9475,333552.3044,350547.3039
"NSFTV_62",32489.20394,42951.89503,50170.09646,67649.91262,74470.58528,82631.46093,95280.36151,109127.4557,123087.5116,135673.9806,150332.4401,168139.8692,189655.0211,211964.4268,237691.5308,260641.6203,287454.1618,317756.094,352573.6311,383421.8039
"NSFTV_620",56855.35008,86108.12865,101093.6482,134842.8833,151089.1107,176393.8034,197330.776,226245.5978,245635.0011,289694.6029,308074.3621,342880.9905,369523.5815,398561.1764,448791.4068,481405.7921,506046.3241,537099.4475,560213.0544,579866.5936
"NSFTV_621",25372.97508,33734.50365,38137.52319,51747.88326,59490.73565,67330.05336,77237.40101,89424.72282,103493.6261,116339.7279,128665.7371,147562.4905,167453.5815,188659.3014,210627.5318,235954.9171,268600.0741,300882.5725,329186.5544,355471.1977
"NSFTV_622",30416.03728,39670.89503,46628.26313,61742.57928,69084.41862,77289.96093,88855.36151,101163.9557,114287.3449,124620.814,140450.9401,158516.8692,178420.8544,199210.7601,221194.1975,248062.6203,273455.3285,302855.094,325120.1311,361272.6372
"NSFTV_623",53301.22508,76112.12865,89932.02319,121659.6333,141953.7357,163069.5534,185266.401,206544.9728,222433.1261,260119.7279,287231.3621,322835.7405,344960.3315,386265.4264,423748.2818,468422.2921,502831.4491,535144.3225,576282.0544,595065.0936
"NSFTV_624",30349.97508,38214.75365,42842.27319,56085.25826,65290.61065,74926.55336,86633.27601,99820.47282,113301.7511,127447.6767,146331.3621,165179.2405,183241.8315,206916.0514,232311.5318,260923.7921,294645.3241,324797.3225,357303.6794,391268.5936
"NSFTV_625",34292.47508,44916.50365,52405.02319,68129.13326,78686.51617,94680.17836,108163.9515,124213.4004,141617.3761,163807.6029,184909.6121,208956.9905,232052.4565,260950.9264,291031.5318,328389.7921,370399.8241,408174.4475,449436.6794,475531.4705
"NSFTV_626",59188.37061,82686.89503,94697.42979,125157.4126,141732.9186,166491.1276,196001.5282,221879.289,256270.6783,309347.0303,325841.9401,351539.5359,396777.6877,421278.2601,465363.1975,530909.5697,553376.6618,574769.094,639164.4644,645250.9744
"NSFTV_627",43913.35008,63344.75365,71867.89819,91043.13326,104877.3607,120270.6784,135929.401,152929.2228,175256.6261,207609.1767,222939.2371,250434.8655,272888.8315,304043.6764,338618.0318,371161.1671,401002.6991,429713.3225,462179.1794,480188.6372
"NSFTV_628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_629",38122.70394,52459.72836,60110.26313,81298.91262,92765.41862,109263.6276,124642.3615,134989.1223,153635.0116,174542.1473,189065.6067,207084.7025,215566.3544,234177.4268,259222.0308,282081.4536,313698.3285,339683.594,370526.7978,409860.6372
"NSFTV_63",39870.47508,56597.50365,65062.52319,86040.13326,100457.4857,116339.3034,133797.276,153087.3478,171798.2511,197229.8529,216105.2371,238390.6155,259380.3315,289025.5514,314139.5318,353574.6671,393787.4491,422554.3225,451273.0544,499346.9686
"NSFTV_630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_632",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_633",48335.20394,68202.89503,83383.26313,112709.9126,132002.4186,150772.2943,174238.8615,198887.789,221339.3449,249750.2803,280178.9401,306037.7025,339182.5211,356285.4268,408301.8642,460116.9536,475396.1618,508179.9273,533727.1311,567737.3039
"NSFTV_634",45063.87061,65447.39503,77222.92979,107903.746,119373.9186,134525.6276,156781.1948,180440.9557,203762.3449,208266.2803,255047.1067,282929.8692,308592.0211,340269.5934,376119.6975,420327.6203,454707.3285,470743.9273,516617.7978,520736.8039
"NSFTV_635",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_64",32438.53728,42382.56169,48209.26313,63050.91262,72567.77211,83646.46093,95818.86151,108813.9557,123502.0116,140520.1473,151822.9401,172393.3692,191448.3544,211092.9268,234265.8642,264000.9536,284453.8285,310592.2606,334912.1311,363026.1372
"NSFTV_640",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_641",21682.53728,29965.39503,35688.76313,50181.24595,58194.91862,66359.6276,77547.19484,89238.289,102191.8449,114092.1473,127876.7734,142411.5359,157390.3544,179167.2601,203162.8642,229496.4536,258392.8285,287906.2606,316482.7978,356493.2244
"NSFTV_642",58942.87061,82844.06169,97217.26313,130451.4126,148527.5853,170657.7943,191154.0282,209956.6223,224844.3449,264076.4806,285020.2734,311193.5359,337200.0211,370884.5934,401035.1975,453513.1203,461020.8285,481511.2606,477935.7978,521261.3039
"NSFTV_643",68310.03728,94645.89503,115865.2631,162204.246,189585.7519,217730.7943,246777.3615,275508.4557,304412.3449,364521.2803,391987.4401,412817.7025,449739.8544,486856.5934,542646.5308,580386.9536,592997.4951,615794.7606,602755.6311,658790.4705
"NSFTV_644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_645",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_647",39464.37061,57177.39503,67037.26313,88851.07928,103004.7519,118217.9609,136987.5282,156685.289,177670.0116,215951.7803,226634.6067,258002.3692,285956.6341,315297.2601,352369.8642,390075.2869,427312.8285,465710.9273,508749.7978,546497.9705
"NSFTV_648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_65",49643.37061,70273.06169,81064.42979,106082.0793,120198.9186,137735.9609,156646.6948,178488.289,199126.0278,227493.1473,248588.6067,271138.3692,299717.6877,337036.2601,365226.3642,403627.1203,433162.1618,474775.594,526865.1311,560386.4705
"NSFTV_651",39703.87061,58530.72836,67963.42979,91020.91262,106407.4186,119490.9609,139252.1948,158269.289,181443.6783,211383.2803,228994.2734,252739.7025,278845.0211,308453.2601,342052.8642,381674.2869,416847.9951,454296.4273,493844.6311,529809.1372
"NSFTV_652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_66",39200.20394,56336.06169,64559.59646,87621.91262,103218.4186,121260.2943,136502.0282,158359.789,183260.1783,206816.9806,230695.6067,258805.7025,285111.5211,315379.4268,348606.0308,392376.9536,425480.3285,466985.7606,506944.2978,539306.1372
"NSFTV_67",34643.87061,48370.39503,60067.09646,76534.74595,91494.75195,100409.4609,114488.6948,133979.4557,149797.1783,171038.4806,183812.1067,211784.0359,236755.0211,262153.0934,289483.5308,312520.7869,346739.9951,369274.4273,377199.7978,421837.8039
"NSFTV_68",38480.03728,50396.39503,59980.59646,77390.57928,90000.75195,101515.6418,121152.5282,142062.9557,161009.1783,188446.6473,211112.4401,236981.2025,258551.0211,295266.4268,324982.0308,367260.2869,405385.4951,437691.4273,461732.6311,464268.4744
"NSFTV_69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_7",29830.41796,39251.07178,45200.32341,59220.34939,69014.33043,83839.72514,98793.63216,113606.0651,131420.6968,154793.9806,169676.0686,194366.609,212305.7078,243917.306,270304.8553,294570.9219,321782.2808,344365.8226,374807.2344,405358.2431
"NSFTV_70",47908.20394,67386.22836,77696.42979,101400.4126,116472.9186,135812.6276,155678.1948,179821.4557,203195.3449,206925.0303,253522.4401,284693.2025,309003.6341,357466.5934,390660.8642,429456.6203,473360.6618,518658.4273,564387.1311,611882.9744
"NSFTV_71",56861.53728,79289.39503,94817.92979,128377.4126,145288.0853,152974.4609,192071.6948,212118.6223,234185.8449,280010.2803,292473.7734,311645.0359,332892.1877,361515.0934,392818.5308,449627.1203,453049.6618,491178.2606,528183.4644,540650.9705
"NSFTV_72",43610.2759,65482.29152,78323.14256,111798.5391,129459.595,151742.4325,177295.8202,197859.7369,220505.3912,250743.2803,277234.6831,305771.8897,332894.3976,364578.4183,405400.382,425501.517,457452.9237,488177.6367,500763.4246,532809.9253
"NSFTV_73",51051.91796,72090.82178,84177.94841,110467.8494,125658.4554,151886.4751,175820.3822,196686.1547,223363.1968,239512.4806,280521.0686,314456.859,338792.4578,375201.431,419262.3553,469844.9219,518125.6558,568080.4476,609357.6094,653000.0033
"NSFTV_74",58114.41796,85626.19678,99986.44841,130062.0994,149395.7054,173586.8501,197681.1322,224769.6901,250062.1968,305538.6473,312618.5686,339318.234,368832.0828,407993.556,448719.8553,505906.9219,549312.2808,580662.8226,618682.5184,669039.7431
"NSFTV_75",34065.54296,46260.32178,55353.19841,74221.22439,84611.45184,97430.60014,113092.0072,130896.3151,147102.0001,167094.814,188432.1936,211265.734,234198.7078,263217.181,291940.6053,325064.9219,356857.6558,387741.5726,426618.3594,467650.2431
"NSFTV_76",48742.16796,70303.69678,84204.19841,113950.0994,129786.8304,153820.3501,177359.1322,200877.3151,226531.5718,275047.4806,286720.8186,324006.859,351107.7078,386402.931,425018.1053,469932.9288,490121.7808,531661.3226,558949.6094,584456.1181
"NSFTV_77",44057.29296,61787.82178,72533.32341,91988.72439,104176.4554,125330.4751,146549.5072,165158.0651,183984.9468,223153.1473,237140.9436,266908.859,302249.7078,332291.056,373290.2444,401763.1719,437362.9058,472929.3226,502580.3594,539554.2431
"NSFTV_78",69132.53728,93749.72836,104447.5965,141881.5793,162402.9186,182799.6276,209422.5282,236552.789,270656.6783,324332.5303,342108.9401,382740.8692,420673.5211,467505.4268,514871.8642,563716.9536,597109.8285,639460.094,687072.4644,697373.2244
"NSFTV_79",29300.20394,41220.89503,48729.92979,66375.07928,74786.25195,84402.46093,95793.52817,106281.4557,119018.0116,131072.9806,146985.9401,162528.3692,179710.6877,201478.2601,228372.8642,253384.9536,281785.3285,311484.7606,343855.1311,378409.1372
"NSFTV_8",38041.16796,51410.82178,59546.82341,86171.72439,98118.58043,110850.4751,127672.8822,148187.0651,173475.6968,201676.1473,218584.3186,248290.359,276891.8328,315910.431,353166.9803,383535.0469,422872.2808,460636.0726,506185.3594,551378.2431
"NSFTV_80",43988.37061,58728.39503,67121.59646,83871.74595,97625.75195,111426.2943,124781.3615,140019.4557,158407.5116,178116.6473,197412.4401,221036.2025,240586.5211,266523.7601,288587.5308,320855.7869,353842.8285,386542.7606,415373.1311,443125.1372
"NSFTV_81",49012.03728,67106.89503,78288.92979,103983.5793,117932.5853,134127.7943,153887.3615,173447.4557,199995.8449,224265.7803,244921.2734,267562.0359,299397.1877,328264.0934,366633.3642,404344.6203,429602.9951,469282.9273,490475.9644,532375.1372
"NSFTV_83",28533.99194,40307.06169,45883.92979,60062.57928,68101.58528,75698.96093,86531.69484,97139.95567,107771.4991,118069.814,129005.4401,143562.8692,156004.0211,173282.0934,188693.1975,208819.9536,226165.8285,247625.594,269112.2978,289280.9744
"NSFTV_84",42412.54296,62193.32178,72303.07341,97523.72439,113950.0804,130876.1001,149412.1322,173244.4401,197516.6968,233415.314,249433.8186,275977.109,307896.9578,342958.306,380987.4803,423354.0469,461341.1558,500379.5726,540901.4844,560503.8366
"NSFTV_85",46280.29296,69558.44678,78494.94841,106961.2244,121983.4554,138829.3501,154747.1322,176168.4401,197397.5718,219572.2299,249308.1936,277815.734,304008.3328,337783.181,369103.8553,406348.0469,436453.5308,475863.6976,513303.9844,560034.2431
"NSFTV_86",55921.70394,73446.06169,83775.26313,107962.9126,122747.4186,146213.6276,171767.0282,192545.289,212268.3449,241180.314,268339.7734,301016.5359,324149.1877,353283.0934,383094.1975,411971.7869,442736.9951,480976.2606,512016.2978,537869.3039
"NSFTV_87",32779.87061,45611.89503,54524.76313,67650.57928,75774.08528,90191.6276,106682.3615,122152.289,136850.6783,154156.6473,169266.7734,182870.7025,200627.1877,225695.7601,251740.8642,273285.6203,300011.9951,326348.594,361816.7978,387961.3039
"NSFTV_88",36169.04296,47749.69678,54207.07341,71126.72439,79589.83043,92708.60014,108019.8822,124392.9401,141471.3218,145946.1473,177247.1936,198937.109,218934.7078,240954.431,266587.1053,298485.5469,327883.1558,357894.0726,389812.7344,423468.7431
"NSFTV_89",37129.70394,50508.22836,58491.92979,78050.24595,88471.25195,101086.9609,119836.5282,140374.9557,159453.6783,167885.5303,202459.7734,230616.0359,261317.3544,293729.4268,325501.3642,361003.7869,391079.4951,431824.594,454511.4644,492513.6372
"NSFTV_9",39887.0259,55686.04152,63550.14256,74011.28908,78635.84499,83725.93252,93167.82019,101393.2369,111703.1412,127577.0303,135191.6831,141659.3897,150391.1476,157269.4183,170810.882,188195.267,211071.4237,232461.1367,253149.6746,278951.9253
"NSFTV_90",49882.0259,67027.79152,80592.64256,104039.0391,120762.845,139758.4325,158991.8202,180955.2369,201309.1412,224472.7803,247858.4331,274475.1397,310611.6476,350465.6683,396133.632,440200.017,478134.4237,528586.1367,549716.4246,581117.4253
"NSFTV_91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_92",37642.54296,50764.94678,59169.32341,80619.47439,91723.58043,105285.8501,123417.8822,142049.8151,161225.1968,195266.814,202633.1936,227899.734,253043.2078,288956.681,323023.1053,352995.1719,383715.2808,418037.0726,458807.2344,490462.7431
"NSFTV_93",42484.66796,59177.32178,69312.07341,92890.22439,104307.3304,121075.4751,138414.5072,152824.5651,166947.3218,172037.9806,198511.6936,223603.859,242909.9578,266009.931,290251.2303,318553.9219,343893.2808,371425.1976,406899.4844,439548.3681
"NSFTV_94",29372.87061,40407.72836,46922.92979,60732.24595,69559.91862,79739.1276,91682.52817,104926.1223,117927.0116,151125.2803,147806.1067,164645.0359,181173.8544,198019.4268,215918.3642,240895.7869,266500.1618,292725.9273,320945.9644,341202.1372
"NSFTV_96",38791.70394,55749.89503,62982.59646,85443.24595,92424.25195,104000.2943,122400.1948,146155.6223,158064.6783,181669.314,190369.9401,222511.0359,238912.0341,275732.0934,302598.8642,347903.9536,367419.6618,390702.9273,418079.9644,468033.4705
"NSFTV_97",46040.53728,64218.56169,73925.92979,98475.41262,112761.4186,130388.6276,147149.8615,163652.289,183648.0116,204873.4806,225424.1067,253737.3692,277643.8544,305379.9268,331781.6975,367151.9536,404340.1618,437845.4273,482954.9644,532831.4705
"NSFTV_98",34991.20394,48714.89503,53408.26313,71389.91262,79899.58528,94544.1276,107570.3615,125603.6223,141374.5116,142219.5303,175584.9401,199446.7025,216093.8544,245455.0934,267829.3642,294310.6203,329335.9951,364152.7606,403530.6311,446837.4705
"NSFTV_99",46877.91796,64551.94678,74321.82341,100702.0994,114779.4554,128239.9751,145872.6322,172186.4401,194938.9468,209452.1473,241861.1936,273486.234,306000.9578,343272.681,384858.7303,428566.5469,475026.7808,518398.8226,574957.8594,625120.9931
